"uniprot","3","3","3","3","9","9","9","9","15","15","15","15","21","21","21","21","27","27","27","27","33","33","33","33","39","39","39","39","45","45","45","45"
"A1A5B6",14.1045860406592,14.0713141342838,13.648078619393,14.1303991457155,14.0491989080239,13.9565555690368,13.8630698165057,13.8659766674161,13.9654690799742,13.8483932234194,13.9461663801504,13.9813692009744,13.9732429247158,13.967984319472,14.0788442265486,13.8815397558231,14.1045860406592,14.0713141342838,13.648078619393,14.1303991457155,14.0491989080239,13.9565555690368,13.8630698165057,13.8659766674161,13.9654690799742,13.8483932234194,13.9461663801504,13.9813692009744,13.9732429247158,13.967984319472,14.0788442265486,13.8815397558231
"A2A432",19.3339514850269,19.4205464207548,18.9670754290914,19.3364777625439,19.3626936670917,19.3568956378852,19.3098182064457,18.7346560142511,19.2572882651484,19.2262697174547,19.2002468033891,19.1503213624424,19.2710134974295,19.1783369651135,19.2597301235666,18.8649108389861,19.3339514850269,19.4205464207548,18.9670754290914,19.3364777625439,19.3626936670917,19.3568956378852,19.3098182064457,18.7346560142511,19.2572882651484,19.2262697174547,19.2002468033891,19.1503213624424,19.2710134974295,19.1783369651135,19.2597301235666,18.8649108389861
"A2A5R2",19.5253342346903,19.4885734443165,19.5681556140483,19.5374480133247,19.4902480695342,19.4240484420078,19.5226275096839,19.6167890551901,19.4136244212759,19.4065766100053,19.5772860374302,19.5254741653662,19.4826249454426,19.4825107311929,19.628632991307,19.6173169825843,19.5253342346903,19.4885734443165,19.5681556140483,19.5374480133247,19.4902480695342,19.4240484420078,19.5226275096839,19.6167890551901,19.4136244212759,19.4065766100053,19.5772860374302,19.5254741653662,19.4826249454426,19.4825107311929,19.628632991307,19.6173169825843
"A2A690",18.8905979822014,18.9180303252854,18.4007763545499,18.9616368349066,18.9477964236955,18.834963266062,18.8857913160457,18.7402438700029,18.7732294457604,18.758785610132,18.7715596997467,18.7651247559309,18.6661849267401,18.8264472946804,18.8117728768543,18.8238086579303,18.8905979822014,18.9180303252854,18.4007763545499,18.9616368349066,18.9477964236955,18.834963266062,18.8857913160457,18.7402438700029,18.7732294457604,18.758785610132,18.7715596997467,18.7651247559309,18.6661849267401,18.8264472946804,18.8117728768543,18.8238086579303
"A2A699",18.317705993079,18.2161652493693,17.5564116097193,18.2109610673601,18.3250539243593,18.1903870663997,18.2133747831493,18.0200497271418,18.1318107143873,18.1946796297607,17.9454788968204,18.1578942347025,18.03776716617,18.0965414128088,18.1108804270493,18.1004081779379,18.317705993079,18.2161652493693,17.5564116097193,18.2109610673601,18.3250539243593,18.1903870663997,18.2133747831493,18.0200497271418,18.1318107143873,18.1946796297607,17.9454788968204,18.1578942347025,18.03776716617,18.0965414128088,18.1108804270493,18.1004081779379
"A2A6A1",14.3567894956523,14.1874926657045,14.0742299974142,14.2065480808783,14.1111305723662,14.2753376805904,14.2788621194587,14.3614273532609,14.4282303053297,14.1272257353253,14.2821228057877,14.0042693004379,14.0647162628994,14.21082350889,14.2034144721847,14.3388998351186,14.3567894956523,14.1874926657045,14.0742299974142,14.2065480808783,14.1111305723662,14.2753376805904,14.2788621194587,14.3614273532609,14.4282303053297,14.1272257353253,14.2821228057877,14.0042693004379,14.0647162628994,14.21082350889,14.2034144721847,14.3388998351186
"A2A6Q5",16.0609840096639,16.1865846540205,16.0281498017078,15.8502167536219,16.0704761532849,16.0706402698588,15.7766816543498,16.2028732163231,15.8650062977194,15.9895107326157,15.9999181718013,15.9934420935647,15.6956406155908,16.0615010481455,16.0566764087082,16.1945883301901,16.0609840096639,16.1865846540205,16.0281498017078,15.8502167536219,16.0704761532849,16.0706402698588,15.7766816543498,16.2028732163231,15.8650062977194,15.9895107326157,15.9999181718013,15.9934420935647,15.6956406155908,16.0615010481455,16.0566764087082,16.1945883301901
"A2A7S8",13.2770908856664,12.9862558019949,11.9073506416567,13.2521971809381,13.1388289813683,12.6930513313446,13.2740157856862,12.5113961442339,12.9792972619456,12.6033281649254,13.1493263719027,12.0886005254554,12.1507364023665,13.0873738270049,13.1250450071357,13.4086461846784,13.2770908856664,12.9862558019949,11.9073506416567,13.2521971809381,13.1388289813683,12.6930513313446,13.2740157856862,12.5113961442339,12.9792972619456,12.6033281649254,13.1493263719027,12.0886005254554,12.1507364023665,13.0873738270049,13.1250450071357,13.4086461846784
"A2A8L1",16.2714430719805,16.031646114737,13.8465544161686,16.3903289287862,16.3321904644635,16.1389172090104,16.0465574312511,13.109537018985,16.0313595119718,16.2115791798338,15.6444570378544,15.4734740837321,15.8718028897219,15.7364626904069,15.7636935494554,13.8885471182589,16.2714430719805,16.031646114737,13.8465544161686,16.3903289287862,16.3321904644635,16.1389172090104,16.0465574312511,13.109537018985,16.0313595119718,16.2115791798338,15.6444570378544,15.4734740837321,15.8718028897219,15.7364626904069,15.7636935494554,13.8885471182589
"A2A8L5",17.7608420828534,17.7456588844778,17.5772343309538,17.569584430182,17.5836576508892,17.9250847023138,17.6094699053396,17.3923311660206,17.8130617651484,17.7137753488384,17.6583750125857,17.7909539028436,17.5820576337639,17.654642740104,17.6312211613827,17.6023172491108,17.7608420828534,17.7456588844778,17.5772343309538,17.569584430182,17.5836576508892,17.9250847023138,17.6094699053396,17.3923311660206,17.8130617651484,17.7137753488384,17.6583750125857,17.7909539028436,17.5820576337639,17.654642740104,17.6312211613827,17.6023172491108
"A2A8U2",16.6143416634927,16.6601878749027,16.7875422945551,16.7542025969311,16.4725494092041,16.47581102297,16.6933397497386,16.8149827787634,16.6255614144125,16.5781474257582,16.5921724841259,16.586505411323,16.9447384834483,16.7268670677891,16.6605243468113,16.5761990741001,16.6143416634927,16.6601878749027,16.7875422945551,16.7542025969311,16.4725494092041,16.47581102297,16.6933397497386,16.8149827787634,16.6255614144125,16.5781474257582,16.5921724841259,16.586505411323,16.9447384834483,16.7268670677891,16.6605243468113,16.5761990741001
"A2A8Z1",16.3239062973679,16.0237625474739,16.2057930547066,16.1570779351447,16.0596114023146,16.2096970060349,16.0951834676811,16.3260529036305,16.2727621149427,16.177008285597,16.1725545270624,16.1042248234334,15.9701533945738,16.1793833930836,16.0768397974727,16.240037853943,16.3239062973679,16.0237625474739,16.2057930547066,16.1570779351447,16.0596114023146,16.2096970060349,16.0951834676811,16.3260529036305,16.2727621149427,16.177008285597,16.1725545270624,16.1042248234334,15.9701533945738,16.1793833930836,16.0768397974727,16.240037853943
"A2A9T0",11.2113399662415,11.4530836519097,10.8942659542356,11.3766357704112,11.6952803019768,11.7942220825769,11.3708709600948,10.7567791108068,11.5221245178327,11.881979471781,11.7728743217314,11.1914135377692,11.7364138077109,11.9455604964539,11.1792741868996,11.4005421359439,11.2113399662415,11.4530836519097,10.8942659542356,11.3766357704112,11.6952803019768,11.7942220825769,11.3708709600948,10.7567791108068,11.5221245178327,11.881979471781,11.7728743217314,11.1914135377692,11.7364138077109,11.9455604964539,11.1792741868996,11.4005421359439
"A2AAE1",17.0707233126892,16.9280020049269,16.415131055798,16.9897313702534,17.0220503852011,16.8489075175016,16.8738578535053,15.8675463483824,16.8625377547978,16.6835642943111,16.7913500598865,16.7396381603341,16.7271623341096,16.8444357130988,16.7667137485297,16.1397616819312,17.0707233126892,16.9280020049269,16.415131055798,16.9897313702534,17.0220503852011,16.8489075175016,16.8738578535053,15.8675463483824,16.8625377547978,16.6835642943111,16.7913500598865,16.7396381603341,16.7271623341096,16.8444357130988,16.7667137485297,16.1397616819312
