"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q8C2Q3","Rbm14","RNA-binding protein 14",1427270.82422285,1081910.49712919,1789889.09247055,1691651.99290197,1228812.29871434,1292866.14128212,1728622.97789955,1727743.32600616,1195679.39677346,1565875.14660296,1623328.93350506,1852915.84396551,1183272.25937089,1056813.21477093,1705698.84382371,1530521.2363525,0.184125796212024,12.39,58276
"Q8C3I8","Hgh1","Protein HGH1 homolog",179227.650024178,126849.048473974,152448.354622317,181556.569245347,188411.336906288,188484.035624452,189131.096578799,221259.241927411,193340.399368979,154203.768403409,196967.062711912,233404.237030916,153856.84314198,150937.092947917,215187.26667661,199044.469518182,0.0697961097033575,13.72,16986
"Q8C3Q9","Casp9","Caspase-9;Caspase-9 subunit p35;Caspase-9 subunit p10",25629.840863672,27458.718319044,33937.2112854618,31283.273546963,22230.3816613937,25432.1677075657,46002.5271654332,44225.0691655421,25016.1316719134,21165.6165028117,40715.7662875837,44812.9051645597,22958.4867604493,22041.7591643753,23247.0589594967,36020.4321326666,0.155780990214867,11.28,3979
"Q8C3R1","Brat1","BRCA1-associated ATM activator 1",165347.43804005,172514.730161957,149790.526204676,171181.322551113,178075.433362972,180178.415089056,148630.14345623,148575.871330597,184344.631599073,191338.420800531,158833.491723242,156958.59502373,179905.212404341,141320.357557637,134673.981179661,140422.078046724,0.0807674488098014,12.39,7132
"Q8C3X2","Ccdc90b","Coiled-coil domain-containing protein 90B, mitochondrial",159650.267492159,181359.284476566,278239.715019028,267099.318127265,166413.836171028,279704.144945738,250848.175085081,276727.763202999,231650.434118402,188716.893445119,251724.036569836,290894.383349725,280930.534777548,243995.506534954,231794.912966312,296661.498161233,0.155780990214867,18.75,10037
"Q8C3X4","Guf1","Translation factor Guf1, mitochondrial",1058292.07212484,1119584.91822899,1016966.29388026,1061925.87316874,1046310.47906024,1055764.45659006,994229.262440737,978787.797309972,1050128.23279296,1125284.95501091,1014206.4312884,904853.341749941,980185.2247545,1067609.09711294,1054494.37107601,999660.539562857,0.122991117852334,2.72,15615
"Q8C3X8","Lmf2","Lipase maturation factor 2",759826.623842163,716944.245792461,722045.93233148,786456.611765399,787436.265368499,687366.448993544,701698.867738635,791703.774407333,695415.987775754,776839.82750003,782188.921415676,753116.519934614,717146.583479492,676254.627255767,726952.508620678,786910.654158255,0.288162133531305,12.35,6134
"Q8C407","Yipf4","Protein YIPF4",379698.031671818,393235.063178339,417418.960046335,425698.084555666,412352.152785448,418651.522374597,498517.409494799,411959.265500279,468233.881818256,378404.787888909,543287.105785878,534008.921892523,454634.364447403,390215.529608593,403228.093404024,452527.683617598,0.0965559619748949,15.23,34245
"Q8C460","Eri3","ERI1 exoribonuclease 3",188797.328058232,206498.335936312,155777.264562562,134258.894245394,187049.766098339,198294.96170835,159756.656123845,160442.590715842,215587.116159102,222583.324593186,179775.999000298,153859.678793143,199776.118752374,206446.701722256,143067.315493352,155430.143874883,0.219906178338852,15.5,9880
"Q8C4B4","Unc119b","Protein unc-119 homolog B",172332.471090023,174583.639727128,159516.911291186,187131.048903931,122999.306990974,170091.630577889,194945.697939582,160428.09254423,170260.624366212,147076.380132642,205241.441372162,218816.676187813,164155.932758843,151882.865016741,189958.677984585,230519.905589195,0.201155483439201,20.58,10466
"Q8C4X2","Csnk1g3","Casein kinase I isoform gamma-3",102954.42926449,136107.27657212,119536.448592081,128113.848273346,89258.3117764387,149142.985114198,120298.943647896,122665.847924946,122337.865199147,121733.658579707,102942.604472869,116355.986608441,147764.023475186,119713.444001799,97652.5991310273,101107.399686347,0.184125796212024,6.06,7682
"Q8C4Y3","Nelfb","Negative elongation factor B",254841.905334237,188542.266239588,325318.447991313,275113.805869495,211607.21707412,180901.578174339,257489.247553667,281547.67450816,217081.942873712,257777.585524865,246153.017172287,270070.903501999,165699.794206422,190142.816540063,282002.621085941,229454.815054469,0.219906178338852,8.58,7502
"Q8C547","Heatr5b","HEAT repeat-containing protein 5B",525018.102074704,539855.477782178,433260.842819028,580518.401865946,497384.693643918,434859.981414284,552106.971914753,564152.225172708,589000.051477973,600297.432871954,604219.712244027,590318.677628019,519333.00908988,494376.068204318,519897.186525613,570371.176292688,0.0585976261075685,16.81,583770
"Q8C561","Lmbrd2","LMBR1 domain-containing protein 2",152754.402284232,131854.32003602,141194.808763772,137172.696259432,161720.785036958,142173.957067614,137419.117824278,138802.610454461,152601.271928024,146671.557476758,144614.770086357,183490.083187902,159070.604414262,136904.234428159,138593.428480149,168610.363806888,0.105578694433708,16.98,6510
"Q8C570","Rae1","mRNA export factor",919535.528656649,746808.529655431,953369.393772436,984785.658666489,841528.232296855,861199.605883737,1015704.02023539,1002912.79979114,777896.690106051,949756.183333604,907117.83607528,1098716.05664931,781680.393984534,708713.55078853,1097594.63953671,1039750.04634357,0.349230017313631,12.72,17725
"Q8C5H8","Nadk2","NAD kinase 2, mitochondrial",3378289.76953636,3157753.34090278,3438562.12929946,3338825.95075747,3563327.71973232,3139813.31114035,3363255.58985171,3110968.41369352,3299577.13375025,3704711.48274889,3357308.67530904,3176396.48037887,3291322.86534112,3062910.59807004,2882519.78104303,3601305.25100022,0.219906178338852,13.02,41791
"Q8C5L6","Inpp5k","Inositol polyphosphate 5-phosphatase K",90684.306677053,100043.467349921,75659.3945494289,101841.653457086,79105.1675840119,88365.3516055448,91936.632433518,94296.1129199965,78676.3905227542,54572.7037404098,95866.5279133919,74043.1921172054,90445.251303217,90578.8100608707,103250.381945463,89080.2326097799,0.0965559619748949,3.08,8248
"Q8C5P5","Nt5dc1","5-nucleotidase domain-containing protein 1",435790.870636294,488791.462816802,413965.389483517,377532.884930778,438431.927344579,482550.839162017,420280.239958523,398353.566416632,450822.157152228,391604.304260512,392627.745093615,403160.392488478,402994.147552734,446994.71853117,360920.700056171,366749.348501552,0.105578694433708,8.63,13897
"Q8C5P7","Tdrp","Testis development-related protein",87205.0159465359,87809.983452772,51288.2391497983,62163.1081641729,74957.906058174,67861.2929556338,43979.2438503646,51303.2617770302,80563.1645716848,61363.2855494083,60362.3704469445,50288.3807403238,118754.288161941,65580.4978264216,53080.8707198832,60416.4534417215,0.169240514608877,0.07,7685
"Q8C5Q4","Grsf1","G-rich sequence factor 1",754068.513857596,688318.505900043,596535.570410801,652138.000347844,871675.365962873,808720.396757479,658237.021519611,679922.843695454,889472.786241609,747275.03802428,674030.432718686,634358.805551364,717642.997630531,735612.79407622,630960.999531511,655303.876263601,0.133396167882644,12.65,42587
"Q8C5W0","Clmn","Calmin",1136782.85649501,1019601.32992946,1182026.8912173,1131308.73968831,1213799.86431682,1209379.58859713,1344228.02966947,1262192.13270449,1379690.78530794,1370031.07780918,1121206.43310388,1182236.39753524,1227866.82702009,1322901.61621682,1115666.45106923,1150878.88721798,0.0697961097033575,14.15,67035
"Q8C5W3","Tbcel","Tubulin-specific chaperone cofactor E-like protein",1232894.99667052,1208782.11741563,1030636.02128173,1008203.92365883,1291136.05451161,1235530.22655158,1149378.88546541,1179516.58686782,1338894.02490129,1011986.58473164,1219965.63413148,1147605.65808756,1148747.17908024,1099685.18915976,1037199.23236853,1037390.63067526,0.0965559619748949,11.66,63953
"Q8C650","Sept10","Septin-10",268694.101336532,230753.877643836,361334.947102876,282337.479347456,219454.921531472,252941.370987632,366299.660210653,312210.078197432,277081.675353962,314283.799403551,318400.927596459,414323.290304847,272574.009311714,270759.518828944,323302.245174281,315309.576585881,0.133396167882644,16.89,24537
"Q8C6I2","Sdhaf2","Succinate dehydrogenase assembly factor 2, mitochondrial",249430.397133931,254152.200310603,214525.58286735,306175.065754907,256463.037415805,207999.119587043,288500.483774006,205010.548674778,291236.2452189,207365.316477786,248376.452124188,260937.202235892,232793.771094508,247890.732616106,176227.003958081,338109.410158648,0.317435108737141,22.73,4514
"Q8C6K9","Col6a6","Collagen alpha-6(VI) chain",121139.547762793,138048.819877706,89616.9529546577,82020.9281030626,121068.21301402,169314.19775249,68895.4367769971,73498.9725367164,175007.68646044,149487.374726529,176031.272151389,113572.086616342,222313.185656578,166802.664690151,139586.510277696,46866.9738161799,0.0878696844004885,17.95,20607
"Q8C754","Vps52","Vacuolar protein sorting-associated protein 52 homolog",747568.011249488,799193.746808036,702286.737113816,734507.443403395,715329.883494461,655378.308750114,703178.915462787,657742.829775808,748416.114590241,732830.127894076,663308.218129196,707877.648078209,742474.677123308,740141.367723938,741386.752720247,658482.449892346,0.0697961097033575,0.09,21881
"Q8C7E7","Stbd1","Starch-binding domain-containing protein 1",1725822.39388532,1822082.12066905,1665605.52700253,1584965.42648445,1660611.05856481,1533638.97052712,1685292.82966783,1815062.44505712,1641172.70030402,1455966.79036336,1684280.26696628,1618781.29826312,1558204.93929395,1624021.20954475,1736753.30919035,1720491.33799774,0.133396167882644,4.16,40461
"Q8C7G5","Apoa5","Apolipoprotein A-V",973496.159922859,1352627.50681817,918019.405686724,954976.609939314,1083215.17770011,1282949.80619706,840071.00943451,1215644.11994358,1548880.70869098,1206668.52966111,997992.558101096,1182909.42868812,1144861.66306115,1265178.94988736,1221049.54874654,1018247.06429761,0.169240514608877,17.02,73845
"Q8C7H1","Mmaa","Methylmalonic aciduria type A homolog, mitochondrial",619088.286175138,418837.441540198,707472.08705506,682352.905514337,635294.601017428,536855.220275938,851662.838302057,785133.255724499,466936.719688792,762532.588319016,722404.774740934,725348.121472929,480289.357045354,489788.179938259,621032.619358007,677053.279542733,0.0807674488098014,12.08,65460
"Q8C7Q4","Rbm4","RNA-binding protein 4",121750.636873243,126210.19512832,115543.000995659,97014.8665557334,97568.1227815853,112192.844251671,125735.917210702,121671.497660874,128709.29495047,117071.090311369,94896.518791211,120669.391825077,124384.965722685,150323.642698854,130550.034494381,88259.0711492162,0.201155483439201,22.35,3264
"Q8C7R4","Uba6","Ubiquitin-like modifier-activating enzyme 6",2519916.01968401,2510615.35107996,2341131.49863851,2403853.40485149,2286778.88143399,2485521.84867522,2241908.47749796,2355023.75484289,2507241.6703067,2388507.46644192,2403386.81798533,2333876.41321513,2410339.84470464,2288094.4237065,2437671.22200773,2267297.26630241,0.122991117852334,0.57,14487
"Q8C7V3","Utp15","U3 small nucleolar RNA-associated protein 15 homolog",263577.695067853,213752.894697553,200846.877606789,227709.692337719,230629.118241681,285798.183322434,276804.61810275,233184.706956029,272792.627019465,311790.162219063,250789.846887309,260761.054709374,270894.37743468,265475.334905329,254214.364451751,227313.689977509,0.0664949120775167,15.44,18833
"Q8C7V8","Ccdc134","Coiled-coil domain-containing protein 134",339345.550790332,273012.181815767,310456.689829602,286294.506684094,353090.732668089,264997.202452956,337369.571016561,283841.252680341,273479.060391145,282085.599959524,292669.461600951,333474.894941701,330484.852508576,309671.161773378,332194.344777359,328770.244009828,0.201155483439201,0.44,7019
"Q8C7X2","Emc1","ER membrane protein complex subunit 1",2433741.90698641,2286026.66606089,1872991.89305264,2259040.2132315,2092286.76467081,2241565.5058424,2026104.35146276,2004533.93529818,2264523.81004075,2218210.16380543,2226997.3177291,2061959.71432516,2180297.61448241,2046917.78225363,1844845.62696458,2362323.28803064,0.169240514608877,21.05,14144
"Q8C854","Myef2","Myelin expression factor 2",365748.735877211,316633.386178911,453056.209516363,455501.974798471,271855.458039732,330870.434194696,429174.29114813,479695.932530343,346482.353880624,347960.130196353,405405.47818041,404015.750319066,377146.421146171,338092.857330735,481419.406861534,390842.439267093,0.288162133531305,0.34,12905
"Q8C863","Itch","E3 ubiquitin-protein ligase Itchy",743108.346351234,765216.170196781,613194.385899417,682760.963440162,864087.365869427,803331.906970737,686817.140914977,661431.806282673,922697.763539173,880574.960117614,700908.240524785,687505.882177636,860989.246517682,778136.120406299,660625.530048845,746313.464559085,0.105578694433708,15.9,36936
"Q8C878","Uba3","NEDD8-activating enzyme E1 catalytic subunit",1372606.5006244,1473630.90922693,1336783.82702656,1368010.70963389,1394167.15454693,1309757.21933961,1300125.972314,1422567.60928225,1466685.24314147,1381351.53363385,1310144.82910823,1341798.62855717,1327927.50658114,1225570.68883942,1334952.88312602,1275273.18608879,0.0965559619748949,9.55,24024
"Q8C8T8","Tsr2","Pre-rRNA-processing protein TSR2 homolog",127563.660377422,76795.3342652547,130635.080771251,127944.155657224,121649.919168015,124020.992327216,152455.147747009,141720.692793873,113741.209325493,145743.61814237,118052.130648616,168936.303851556,113286.33428902,99802.3703185666,128926.373543833,146689.142803081,0.169240514608877,13.62,10885
"Q8C8U0","Ppfibp1","Liprin-beta-1",248077.343699567,362358.270050021,283192.882643223,274673.512499093,239638.874472854,318685.996067594,282517.329546211,282744.811543119,264289.86330596,325268.300007488,227756.61555621,298733.471061556,225292.46912132,271482.239316897,291822.65970416,226066.38975987,0.143901630241577,8.4,10697
"Q8C9B9","Dido1","Death-inducer obliterator 1",171150.529709077,125795.317486054,148707.97535145,170764.243550303,138835.041329392,144594.081149087,175947.683085211,198758.022099673,144491.575738326,189174.39889677,146079.904991156,166193.886803909,128865.875481158,140774.211315147,237237.715883582,123548.475278651,0.184125796212024,12.32,4684
"Q8C9S4","Ccdc186","Coiled-coil domain-containing protein 186",90976.2744894979,82069.2719782021,72302.7715971473,82148.3852765424,81693.8598213405,90952.3795898331,77414.5406206915,73194.3897623798,97322.3862343794,87050.0982132059,74237.4649605684,70364.5858029675,80538.4273671778,94543.9965857544,88471.6152847932,78300.3845242854,0.239425905032043,22.38,1723
"Q8CAK1","Iba57","Putative transferase CAF17 homolog, mitochondrial",477329.949434875,477569.106327707,578286.503994649,549502.945584472,520340.889432561,495007.311600502,569545.072907766,567359.101727182,451806.722827119,591235.077993511,498069.617217349,474860.355789656,519448.651104234,400916.394056852,444831.286104083,501671.306031382,0.0965559619748949,9.4,25260
"Q8CAQ8","Immt","MICOS complex subunit Mic60",9986144.10273159,9998225.72556592,9869991.81980828,9634752.67994443,10229259.9150353,9913119.89082657,9860933.94057744,10284460.2758798,10108341.5891136,9981157.49463459,9608683.6655116,9393528.59329544,10079567.4851976,10634347.4496198,8800803.63352013,9902913.43366424,0.219906178338852,8.6,96515
"Q8CAS9","Parp9","Poly [ADP-ribose] polymerase 9",3742287.46033006,3304639.33539489,3687216.4830618,4100321.38725953,3840125.39547738,3470905.41373998,3680805.63766915,3662959.55702868,3761045.91971293,3518587.4344962,3871917.25667635,3862949.75789277,3470000.44604062,3361924.94281914,3606445.68959384,3819638.20904263,0.133396167882644,12.84,43719
"Q8CAY6","Acat2","Acetyl-CoA acetyltransferase, cytosolic",4545539.56565255,4641252.36791442,4305484.67656156,4413626.06756049,4071039.62124531,4541296.6112965,4092744.96333941,4708637.23306316,4526218.33356343,4441296.35004349,4403752.04883462,4104538.23681324,4894428.37420353,4610375.18309328,4147689.4634368,4657058.19385481,0.114972930685014,23.97,110912
"Q8CB27","Yod1","Ubiquitin thioesterase OTU1",37907.0165259826,54762.3590396712,117027.562915161,50385.1016639148,46379.4657427527,44823.5879218209,35825.6054449358,61578.6273848686,46158.7718974614,50658.4977277555,40824.9275591021,50208.2340892395,59055.3818246837,62190.145052183,59439.2882652626,52322.2113516401,0.0697961097033575,0.92,9241
"Q8CB62","Cntrob","Centrobin",13901.7108895536,13824.6154359826,9819.91833483428,11213.6869821747,12239.1844882462,12993.4726008877,7110.24105988999,8755.41339755895,12893.3300762278,13433.2591762001,10205.5711165649,9106.82443680039,14599.7431403205,11506.9829491211,6233.53049567385,8623.05957845501,0.219906178338852,3.34,271.1
"Q8CBA2","Slfn5","Schlafen family member 5",49851.9265838691,70268.1351606631,107463.094831104,110539.233993897,46188.5112403177,111606.444095424,93427.5098995836,95175.2773741678,77537.4560209428,74928.3420169102,100913.13217255,94299.5141993598,75104.4797203444,69835.329264108,92199.0666093124,89507.1320016031,0.219906178338852,15.09,2419
"Q8CBE3","Wdr37","WD repeat-containing protein 37",40837.5624717474,39795.0873015253,27762.7671524155,33235.8362328175,36464.6736467042,37721.5996067238,29389.6920833836,25693.8219314416,31405.2101897242,42259.7701034279,23969.3309137939,30587.0315236653,45053.1627754939,45783.4885703118,26631.8046202984,23609.9574747164,0.262374995672894,1.88,1987
"Q8CBG9","Rnf170","E3 ubiquitin-protein ligase RNF170",10200.9717612056,5571.04148561427,7452.42733639794,6763.30905225753,9409.81591241444,6315.61461749617,13080.1988209194,11635.0657837273,5769.05452170224,8548.58847140553,7596.33503335092,8238.6046972163,9891.09107240672,6561.8725972016,3905.40657308388,9698.40826070911,0.143901630241577,10.12,1577
"Q8CBQ5","Pi4k2b","Phosphatidylinositol 4-kinase type 2-beta",63971.6298609682,69634.3051612748,60819.1587934184,64744.4628041891,67270.5265810129,66646.5707941207,70200.6739875204,83387.0089441465,80448.2717594162,53771.4070849419,81214.7604230886,90911.4825471378,81833.0823522706,67031.9019934881,87146.115702729,74097.9994497806,0.0749192288467448,17.63,4176
"Q8CBW3","Abi1","Abl interactor 1",530966.876240353,499490.368779296,507629.979116641,444610.18498174,477718.144274672,492019.970753931,552261.626142093,491765.238163838,535491.493144091,542428.909889383,477419.959896407,554593.469630377,441171.74771543,491149.471412108,492009.853763734,453907.117008366,0.0749192288467448,13.29,20698
"Q8CBY3","Leng8","Leukocyte receptor cluster member 8 homolog",151191.704292488,137958.03348157,155062.412696146,138994.341448975,152534.508254706,158481.540063707,161332.557967657,147127.762935967,134022.301418007,146955.928382343,136958.888899378,143964.810194353,154084.705491449,125888.895119485,164816.439512054,154286.05869755,0.0965559619748949,7.12,3861
"Q8CBY8","Dctn4","Dynactin subunit 4",359648.689598134,358670.935585463,329434.620978057,356531.358806478,398284.761244788,371697.66401665,340286.657085397,345960.494728204,392388.745742626,335630.246622828,358994.659752532,365083.443202096,393762.939748579,343710.788692006,276572.416699163,356362.545940228,0.155780990214867,12.04,10997
"Q8CC21","Ttc19","Tetratricopeptide repeat protein 19, mitochondrial",154032.368143946,164535.139851322,183046.428940657,164902.408584662,155435.992673454,165581.595898595,163531.720425047,184795.045550303,181136.385785479,172235.760107416,145404.286339169,137614.33630235,154210.405297809,185036.619844964,162753.549995414,162556.514320274,0.201155483439201,4.43,3172
"Q8CC86","Naprt","Nicotinate phosphoribosyltransferase",3148777.03146526,2489033.36904897,3387200.36611337,3396563.69655162,2907499.9107153,2890278.63593194,3372953.00043424,3390145.04518421,3008199.8114124,2909085.47864002,3430741.31088269,3643136.64452724,2824279.13713292,2555427.60455492,3539326.79780658,3387959.95798289,0.201155483439201,14.23,70610
"Q8CC88","Vwa8","von Willebrand factor A domain-containing protein 8",13599385.9936721,12648171.9408486,13335730.8643514,13158195.8041875,14805635.7661076,13728745.3146206,15137690.0903902,14250553.9030712,13643369.7115598,12045686.7083373,13979588.5501163,13149693.423783,13273381.9849305,13313917.0450318,13451821.0836862,14812517.3014276,0.0749192288467448,9.51,383319
"Q8CCA0","Dcun1d4","DCN1-like protein 4",34491.4354583259,15236.1062259722,38242.7501234264,44221.4643560784,40200.959697309,41847.2848430518,48922.1161955338,39216.3304939526,27634.9498670283,43893.8567196317,43523.5073521928,55976.2925325467,23114.4063641463,32294.0422885617,31889.1579623691,35412.0471845002,0.0539461393503313,12.73,6811
"Q8CCB4","Vps53","Vacuolar protein sorting-associated protein 53 homolog",456969.720938475,343578.538960232,558661.976475527,553732.520227156,492727.297924015,454312.923592903,640872.081669895,559566.816320563,374147.440924067,541558.94082902,540507.861610397,582769.961584121,368177.826051748,379211.50197357,560268.811958977,535306.1316249,0.184125796212024,11.59,36290
"Q8CCF0","Prpf31","U4/U6 small nuclear ribonucleoprotein Prp31",599414.27829713,572019.458729454,565187.972256495,529397.146884312,577478.495328378,511592.565570226,547674.09936471,486830.502019096,526280.630527314,570354.419075026,484188.159125174,499472.842696188,530608.778582479,497188.809393267,606170.591048677,479693.00879181,0.122991117852334,3.79,16826
"Q8CCH2","Nhlrc3","NHL repeat-containing protein 3",1303797.06840322,1606272.61776933,1253323.7805662,1214935.83469801,1300419.31766121,1437224.69822652,1136991.12295235,1205921.03606335,1457381.00693418,1161002.65402032,1168378.09455169,1210751.91770808,1322038.11726974,1577645.99740494,1327225.82051776,1229184.7911328,0.0965559619748949,1.1,60759
"Q8CCJ3","Ufl1","E3 UFM1-protein ligase 1",4326195.75932663,4165403.29718068,3778671.39555267,3822744.41888474,4712899.20423933,4474265.48878466,4498104.99775594,4171482.76360022,4422911.42368836,4152648.57722826,4103894.1437175,4347857.25646988,4574303.13235687,3863542.7435564,4190138.83555705,4377193.0408741,0.0664949120775167,12.54,142856
"Q8CCK0","H2afy2","Core histone macro-H2A.2",83582.0693532853,76023.5693172539,90048.6762914708,85564.5478854256,73695.0090341036,75892.5828977929,82490.3486866053,101125.237440957,75902.074680088,90681.407671586,96242.3547243872,93368.866493588,91630.1351618376,63683.1998037609,107136.216076847,83454.5897642552,0.143901630241577,17.61,2433
"Q8CCM6","Timm21","Mitochondrial import inner membrane translocase subunit Tim21",394908.559778889,348296.068685855,403539.214607522,388667.030210592,337480.280763024,332109.108829877,385452.058595921,412229.369552583,362909.770507054,404124.848292834,452264.459255819,384736.951783298,342741.230244602,353176.942551336,393174.832878365,338573.114900932,0.169240514608877,15.46,9776
"Q8CCS6","Pabpn1","Polyadenylate-binding protein 2",692293.518249996,875044.856683583,617511.236729661,589056.792378149,714619.943694764,855170.40867639,604075.391223054,551546.678840145,561719.003063717,726158.120815677,608744.748878355,586323.043214268,640650.888019685,779797.971360588,702037.639588914,614713.940379862,0.155780990214867,3.36,35303
"Q8CD10","Micu2","Calcium uptake protein 2, mitochondrial",25870.0526898704,31184.1105226757,36589.638366686,39872.3713293109,28712.5649152884,38415.0152906167,40611.5899575871,39933.9997116704,29100.3900551175,27635.8446415715,35075.1320098672,33832.8698657597,29639.6558859682,39179.3666659282,31282.4520829795,40470.0718915421,0.143901630241577,6.85,1474
"Q8CD15","Mina","Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA",343634.373187728,264427.513024905,357037.641154563,360323.975795001,360521.812843313,319630.125974377,388994.951987515,399095.697189901,278849.990269451,456760.413891565,369234.126134115,403989.868718036,268460.690700796,302210.790147791,328288.810450063,381463.995886404,0.0749192288467448,12.81,29271
"Q8CD26","Slc35e1","Solute carrier family 35 member E1",313027.441670274,294826.968025752,258279.314520677,317251.095180198,309947.486477831,272011.83974773,381400.301777477,324758.561862077,353628.828531781,312174.365698879,293837.291912359,299175.090037444,330610.062309154,338954.712968129,305084.407693638,344754.901233077,0.143901630241577,17.71,5595
"Q8CDA1","Inpp5f","Phosphatidylinositide phosphatase SAC2",270076.025037286,221596.158127182,284216.985692383,335910.274769687,278341.029534139,251912.683485529,288416.401338976,307866.122678518,244966.466361767,257800.357314264,272391.899737965,308024.417769138,264476.514832046,281366.988794925,291937.371065347,268657.453560031,0.239425905032043,6.65,3363
"Q8CDB0","Mknk2","MAP kinase-interacting serine/threonine-protein kinase 2",14274.6019613039,10575.9300380785,20570.8093304775,16972.639546247,14114.1390973615,15045.3093978337,17764.1824879684,25818.7843684878,13174.9398653518,15495.8597944445,22954.31043564,32751.6313907743,10555.1723702048,12331.5689727866,21215.6058323205,22902.9835722458,0.155780990214867,14.5,2558
"Q8CDG3","Vcpip1","Deubiquitinating protein VCIP135",1503881.74011085,1254194.28632508,1486973.97814618,1545844.41520854,1487074.83646601,1613437.49031912,1569281.85527066,1649162.92078293,1303894.13363424,1514630.57878501,1419776.98687027,1510130.21261195,1329369.73798809,1553213.39925677,1336395.60706407,1368353.55461489,0.0807674488098014,9.96,78730
"Q8CDM1","Atad2","ATPase family AAA domain-containing protein 2",10913.7795099272,11271.4938814871,24704.7333587436,26231.5012277977,9707.36018855706,9960.22087128287,21537.2577630956,17269.859778255,10086.3770277541,10025.9891712744,19302.3089025919,24554.8609168831,9490.82341471849,9042.95710411977,26944.1136479915,23945.7734615875,0.169240514608877,0.74,1599
"Q8CDM4","Ccdc73","Coiled-coil domain-containing protein 73",52479.388932991,77165.7554829423,59576.617952583,61452.4213334302,123017.940200961,58589.0464462093,76804.3113879476,62273.1289397182,63491.9861161829,21858.9035432104,71691.2129017992,79043.2516379948,66114.2983823853,62419.641835308,76080.073121085,84590.4543372654,0.169240514608877,5.85,5374
"Q8CDM8","Fam160b1","Protein FAM160B1",1304295.83509739,1159420.68359466,1268983.9065245,1321898.55636412,1286086.35837909,1097501.12293552,1379774.19998814,1441729.43921085,1446856.46415968,1343578.20086198,1293035.09738303,1462786.97063303,1138312.92660835,1178570.64943707,1336584.92583055,1340011.93144604,0.0807674488098014,14.59,63872
"Q8CDN6","Txnl1","Thioredoxin-like protein 1",2009316.43124327,1790631.11578044,2126536.56573968,1934667.56917829,1741296.60172867,1994720.71563915,2141861.80648339,2490702.27581359,1987074.50726469,1853873.4856229,2095811.96667459,2372573.63176405,2057440.52008764,1807000.48424643,1862387.95009429,1881875.49597642,0.143901630241577,12.29,98226
"Q8CE96","Trmt6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6",101124.064113643,103098.948368745,108355.624755883,109438.138592699,122461.81479492,119910.697119478,142551.718545772,144524.282014102,120369.583613363,130831.56847454,139314.53824478,147764.428234486,105608.991078876,100934.114494731,148589.054793035,113396.649149806,0.0500587922512053,13.79,14476
"Q8CEC0","Nup88","Nuclear pore complex protein Nup88",349936.283041466,341073.223668683,239250.131902411,357026.560727427,308582.282077327,317900.108968148,364123.367679218,322036.821620652,345808.043035924,331120.895955032,353987.083215858,383681.791882251,316737.678627599,287681.813820725,362816.61174697,347882.16112942,0.201155483439201,15.74,14531
"Q8CEC6","Ppwd1","Peptidylprolyl isomerase domain and WD repeat-containing protein 1",302612.064829257,267252.309822154,307968.244858221,305564.649246711,294651.229500437,294285.348623909,389604.85249376,290492.555413814,286147.74893269,342810.317172959,272444.371012219,321988.451957671,271972.835710977,281170.841659226,342833.850424549,301195.757010724,0.262374995672894,11.72,9334
"Q8CEE7","Rdh13","Retinol dehydrogenase 13",528824.998327349,428470.564440547,479230.544100772,436109.972641163,423840.946573771,434177.657932469,479621.973200583,495381.841783138,478473.297731262,614335.007652221,522611.758500062,464241.819630602,490046.631728898,474048.391508618,368144.884943623,429892.601389868,0.133396167882644,15.13,30942
"Q8CEI1","Bola3","BolA-like protein 3",97557.3260833183,75633.8949955319,16810.3655241893,168807.342402028,95007.9347026315,94218.7923143569,131780.193851422,140197.061341865,74626.7025144477,119521.012855383,132389.935523523,154696.211679271,94370.3496234914,73216.6821900996,80022.8760118453,94124.0468808203,0.105578694433708,13.8,19025
"Q8CES0","Naa30","N-alpha-acetyltransferase 30",130515.849661395,136098.408237237,119484.698934966,139106.967434311,143168.014888406,140407.191023198,136345.931170149,150198.687934491,149878.294077943,123535.770404506,150567.375443288,140815.556975822,141799.320288996,113702.793742443,134662.364332317,135399.718400391,0.0697961097033575,12.62,6692
"Q8CF89","Tab1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1",147003.569724843,157320.27919203,134892.974440493,115057.908234899,167747.043725528,153848.796815142,124765.821777223,101622.679200566,158966.648684944,155235.08772032,126103.100006872,114514.769151333,121004.813645063,143567.838374363,103997.271608376,87116.8131309054,0.133396167882644,10.28,8265
"Q8CFA2","Amt","Aminomethyltransferase, mitochondrial",2237495.81259928,1607314.3529073,2214213.04214151,2134000.29739663,2025610.59023477,2068728.45692874,2088065.70471969,2464512.68429591,1963360.20456139,2658798.8742372,1950047.70327838,1982906.35321022,1983035.03832671,1864693.09967052,1975420.9822847,2128798.81648756,0.133396167882644,11.96,86752
