"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"Q8K1L5","Ppp1r11","Protein phosphatase 1 regulatory subunit 11",82143.9134748264,89731.6609454923,101558.543815093,102242.335415827,53205.3271326444,50441.2097449131,80621.4566395086,94573.901988816,75631.8852952833,40371.3557147452,88474.4813827766,82779.9583129195,53620.5377350842,61766.2689192699,97476.2702449149,91292.1211948216,0.0731935115297648,2.3,9256
"Q8K1N1","Pnpla8","Calcium-independent phospholipase A2-gamma",1227558.62817853,1226170.85474199,1318588.30474127,1204727.56415825,1286171.96256845,1280459.20408909,1194582.14695386,1350305.01354228,1314738.9580683,1492745.89482198,1248484.87074968,1299035.24030396,1312571.14956023,1237369.46976599,1180171.17131663,1171474.31423946,0.0669816897310116,14.11,49674
"Q8K1N2","Phldb2","Pleckstrin homology-like domain family B member 2",294853.409963731,314878.607021385,357351.546709159,348095.742325157,324817.537409452,302150.390551604,362138.557417252,298194.079362193,333682.077725157,316445.372498344,398151.689748434,340307.920023386,289614.477570314,325900.881783187,320370.550455182,293326.884038954,0.0891594541989083,14.33,10466
"Q8K1N4","Spats2","Spermatogenesis-associated serine-rich protein 2",63246.6244960261,66169.0159741733,108492.060148839,58491.172103715,79629.4072607973,73340.1986221526,91000.7985831301,59485.1488016356,78461.7138965989,66187.5317895266,76965.1169441466,49273.9906722434,71077.9299374786,61565.4065824031,83675.2609045573,57181.3424347404,0.197813873864053,7.66,3521
"Q8K1R3","Pnpt1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial",3296200.8997913,3093824.66671754,3246073.80005319,3028467.41668782,3062354.13143571,3137155.69182914,2932019.02084205,3279849.82038083,3385993.74133103,2616089.4841017,2951509.94711707,2886187.83415197,2844629.6978303,3054693.65103021,2844391.29163043,3079810.92050757,0.0809168307917186,6.26,72915
"Q8K1R7","Nek9","Serine/threonine-protein kinase Nek9",553282.914276827,531170.961847233,529520.117400037,563556.535649923,606479.079926235,503866.455764928,555435.792915569,509630.594114208,599150.178646515,528740.593964903,536409.038738829,534277.196037343,600262.968477728,510300.040221117,567763.102143857,552712.976356775,0.238367390504533,20.86,4887
"Q8K1X1","Wdr11","WD repeat-containing protein 11",934377.185105127,860138.670493718,1013629.51064247,1048765.75513583,978819.288257641,918064.215966399,1023073.72933319,1083676.88524469,982602.5069177,818441.23952623,1057913.31501876,1058858.50867031,927085.645573441,800225.341733881,1044392.59586949,1059190.02011056,0.28703628030399,11.14,20256
"Q8K1X4","Nckap1l","",25851.9291451828,20657.9889184946,22896.0339433998,25773.0998410323,22011.0544642296,22494.8095817901,24004.2060872386,27126.0930443056,20256.1826828699,21548.0042440767,20189.881804791,22740.6079102297,20320.8953993346,17814.3051784051,20105.3630274624,21824.8702718674,0.0284525263872816,7.89,1341
"Q8K1Z0","Coq9","Ubiquinone biosynthesis protein COQ9, mitochondrial",1721698.66906667,2035267.1265624,1692427.95927367,1623750.25007862,1802402.44432911,1802913.12497092,1604191.38875953,1613806.18722688,1795818.74117369,1984819.27514745,1652428.95279458,1688026.87562401,1859985.7986965,1845039.64754663,1638971.37511606,1457864.07306338,0.261315964408826,16.17,8965
"Q8K201","Kct2","Keratinocyte-associated transmembrane protein 2",27667.9907846551,33693.1041288721,22929.4697928361,35322.3692556513,28196.3339146171,26494.8508209144,30358.4954447991,43587.6405712681,25745.2576264002,20315.7862323368,45043.5822028082,34327.6596867184,22722.8708840086,19477.7358173478,38056.925830799,26683.6632919679,0.180218007778061,10.69,2371
"Q8K211","Slc31a1","High affinity copper uptake protein 1",596790.84859337,606264.472548491,580070.686706197,649591.235546875,663807.870650208,527392.621510552,602914.807903683,557243.745751566,631319.92194565,624293.738129182,718216.265710128,611731.40966878,674381.204669954,684797.732336667,630581.916827004,641951.089357114,0.0414806424053415,20.27,28974
"Q8K212","Pacs1","Phosphofurin acidic cluster sorting protein 1",135952.911528559,152947.126049852,201606.901968656,227470.605499647,142160.722743224,160016.085854094,161681.606673025,152952.022684001,124621.567921819,128332.64280698,203220.194365948,188809.774722544,158157.22523388,126108.500553567,177566.064560621,158651.733463521,0.261315964408826,3.42,6925
"Q8K215","Lyrm4","LYR motif-containing protein 4",731251.834264464,860919.26665247,820646.746803753,855826.278514027,794680.872459482,915629.706390153,747945.927227258,773308.008109262,796072.667086378,566969.654987081,811185.868941879,706407.415318461,863243.031242009,887733.236390867,876355.69550715,809960.613608368,0.049885928955426,2.59,52621
"Q8K224","Nat10","N-acetyltransferase 10",760247.261697379,842275.498993196,732121.184718471,851423.222812566,734273.507123741,677736.848205484,773255.700036229,787255.157927747,786673.91973302,710549.452840839,838973.138072939,841546.40148209,653866.9616073,663056.722797306,685612.99100378,651864.460811865,0.0554852420094916,10.11,29424
"Q8K268","Abcf3","ATP-binding cassette sub-family F member 3",1037200.37363976,1139928.7370656,1098166.70750774,1135667.31118047,1134764.66366199,955325.997273058,1158113.70823371,1122050.42131087,1118182.85173647,1035018.16325809,941599.720031372,1041684.21031881,1151887.82682921,1168923.29228246,1110066.43856579,1157162.41361469,0.0454175116054217,1.83,39583
"Q8K274","Fn3krp","Ketosamine-3-kinase",1225813.43195598,1047493.93905518,1139103.00984254,1168261.50704464,1252541.81204362,1246898.06918192,1245683.06805546,1132500.33819005,1078521.04315316,1232984.89519137,1125410.8651921,1042367.96524665,1220798.82702672,1164928.50627762,1136689.81278224,1127788.00445695,0.0554852420094916,8.24,29643
"Q8K284","Gtf3c1","General transcription factor 3C polypeptide 1",145395.362137804,137839.538266464,170045.202166375,163078.955172166,146954.223081357,91146.147076721,154561.421534645,158552.303393144,176657.708308962,50466.4669330217,172169.024396723,162789.909004506,122745.126746687,107395.507067566,135275.87740825,159760.719208779,0.128021585438007,4.24,5471
"Q8K288","Tnfaip8l1","Tumor necrosis factor alpha-induced protein 8-like protein 1",73548.8365079793,55791.6501342561,75500.4918467387,55635.0300160651,64983.9469024927,59818.3665975082,73009.5537171895,83282.5107619262,69585.2784629616,47929.3961458004,31480.3873116661,46995.4037391623,57521.8135432121,74974.801835082,69720.4814689468,54257.0329034311,0.0554852420094916,5.15,11637
"Q8K296","Mtmr3","Myotubularin-related protein 3",25649.5804559665,23577.3651149198,28302.4005823181,34181.9435102022,21959.2482969915,20191.677520925,31852.0327784608,30042.5993036373,21838.3942046762,19394.3296674534,31283.3974887869,32565.5604599655,20457.6937760753,24450.6998323213,29624.4407334678,29208.5026597972,0.261315964408826,3.17,607
"Q8K297","Colgalt1","Procollagen galactosyltransferase 1",963000.760658059,940700.204256884,1226890.31804232,860305.509689286,960942.570451721,955880.99839668,901226.288784625,985569.789315707,957889.704644982,1083262.60984942,1007258.36561662,1072235.27194315,902124.896878083,817241.24984988,878161.447585438,844248.721866851,0.0284525263872816,12.37,39065
"Q8K2A8","Alg3","Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase",161265.318050046,130504.249533716,172382.057106925,163161.80378161,172300.157187821,151132.49892467,192770.838212376,244585.04061096,155833.915463444,108410.412889909,200110.516910775,174055.660871806,110171.895423736,158122.161795264,202742.236758975,205099.970161117,0.238367390504533,9.46,11100
"Q8K2B3","Sdha","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",17899427.8780762,17916749.9555831,19574827.2641316,19343420.8574957,17615469.8612808,17342485.6801294,18363334.0290989,18944179.405691,20343865.4400023,15474637.0371505,21736113.9115019,19207381.2900638,18272335.9891797,18825174.3451113,21107385.4597195,21457654.5246868,0.0891594541989083,21.43,683798
"Q8K2C6","Sirt5","NAD-dependent protein deacylase sirtuin-5, mitochondrial",1378760.25352297,1314592.0716612,1360153.85952271,1448651.17023263,1313901.27477706,1261490.88256351,1204076.25690542,1286398.62976741,1380332.76234083,1105656.80007441,1432797.56680062,1451541.60857003,1139917.86040731,1325706.91584463,1410724.98701971,1395582.01988915,0.0891594541989083,23.51,28204
"Q8K2C7","Os9","Protein OS-9",883227.489641522,1099032.93734245,960976.648012681,1026381.61081982,934174.083038107,879591.418117762,1008721.81023813,954280.634333689,867616.731135094,752870.148831335,866507.099529987,901126.224893019,947772.448839235,864228.971093774,873484.687054694,951752.415142178,0.0236709727915275,4.51,57533
"Q8K2C8","Agpat6","Glycerol-3-phosphate acyltransferase 4",810622.194054454,725957.918755075,678734.586181164,732071.909456084,661367.597152472,696738.687523816,570581.641116843,642131.801202675,794698.617884763,655794.027809838,710331.527746151,665068.612437748,646485.590612283,705998.694746979,784689.451140945,736839.145981877,0.0612354818833877,23.11,44081
"Q8K2C9","Hacd3","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3",2372503.60762941,2374541.63843009,2266139.46541553,2219767.09415884,2367900.45936412,2459856.167031,2321896.48375139,2370598.40370172,2339101.92717515,2483121.14807609,1950479.79070391,2295696.59143019,2527665.16132892,2831186.91367862,2161815.11413967,2256364.37085649,0.28703628030399,2.63,39060
"Q8K2F0","Brd3","Bromodomain-containing protein 3",55314.6732514683,33029.1787687531,61835.4898087778,66348.0608374194,43795.1249893078,31187.3413091894,55900.5138429575,52297.8335798907,44626.3781900807,55019.5043675181,56171.7592793368,51363.4775263432,56647.3005563432,71857.1901943947,67875.5431263884,65246.1191146693,0.0251505615202136,22.44,8005
"Q8K2F8","Lsm14a","Protein LSM14 homolog A",92475.8293271658,91492.6515730936,79006.1079824213,96293.3049958983,110781.226732656,99276.5028453194,81355.6433003445,98017.2436323602,136212.711544342,78755.7154072527,83869.7409877465,81998.9260038366,103905.356092557,161210.560394215,66534.7453591094,55355.7612975749,0.180218007778061,11.43,1960
