"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"P59999","Arpc4","Actin-related protein 2/3 complex subunit 4",1443379.53892224,1314166.38211167,1379399.77781125,1280099.52246227,1432453.2792775,1447175.10255017,1270022.5679797,1357841.4127042,1538751.42968984,1548922.42120839,1557804.42596812,1462100.41479876,1499767.8820139,1209043.2818423,1456251.31776182,1390866.08540932,0.0317747584604215,16.05,88440
"P60334","Cdo1","Cysteine dioxygenase type 1",207184.21279284,166295.12431386,240156.422418911,162522.138553838,97920.6247302712,113830.584084652,67324.3348092749,142888.298501365,156459.38727264,195249.429263756,161310.80552042,126097.133520748,142655.333079712,118865.134777765,192927.021568345,168675.443853215,0.0284525263872816,22.92,31403
"P60521","Gabarapl2","Gamma-aminobutyric acid receptor-associated protein-like 2",354626.035474127,397473.30888899,328870.546258513,395062.258001234,405585.821715404,358494.696444576,333435.922157368,332207.726495347,501988.269538322,389454.455310957,419564.263389362,385148.321276843,581900.037362815,539276.194002565,439309.251587339,472319.219295918,0.0236709727915275,20.73,53585
"P60762","Morf4l1","Mortality factor 4-like protein 1",78932.7277584669,84319.7908454038,82486.4824185251,89063.7997586974,109849.468825894,102372.52450424,102828.846788836,107952.229664267,102542.498821469,83397.8426531525,97853.2395930168,91134.3177240733,100563.675913352,87735.9123339659,107437.082099896,88954.6005975168,0.0236709727915275,11.47,6144
"P60824","Cirbp","Cold-inducible RNA-binding protein",84385.2371796685,101640.477378346,124968.608820798,103571.613688035,99805.728234739,95833.3536629583,91740.2811682438,141571.617229356,115746.468514447,126949.479850189,115676.082749695,119032.53070152,93886.3906922957,72570.3124755571,69737.7698974828,92018.6439969041,0.0358402101501716,12.58,13220
"P61924","Copz1","Coatomer subunit zeta-1",1165932.49018183,1279008.33098404,1150072.97143624,1117081.30186678,1113574.60026487,1130220.00178049,1114356.29218468,1182856.14891971,1286940.66975533,1148923.56637119,1153427.85475439,1170291.47129102,1254182.08545743,1326553.3140017,1228884.90695284,1324441.32804138,0.0251505615202136,22.02,55279
"P62715","Ppp2cb","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform",92299.2681682853,96215.0576215291,100359.588782141,86489.6217461519,111923.151010656,122044.808844706,114865.474104919,95813.1994915893,88671.9038713107,116663.496211636,110294.6379572,85832.2216926805,86981.1995956417,88422.7094194878,91931.6839151008,87441.3946076455,0.0454175116054217,11.09,10251
"P62717","Rpl18a","60S ribosomal protein L18a",2240048.46293806,2001663.16272046,1858096.76080332,2225720.28661504,2077374.08333481,1781005.20657822,2125811.53075791,3262447.09478949,1860011.3446314,1625028.59106989,1884697.5536109,1914383.39843272,2224886.98001827,2431348.6568884,2219453.32424606,2965585.00682805,0.0454175116054217,2.94,226116
"P62748","Hpcal1","Hippocalcin-like protein 1",693290.980207235,749150.505591611,801292.742612574,692750.644615025,777393.778595348,740696.02974308,722639.484016528,866869.489456486,668917.57626286,647750.207379223,691242.139006954,744593.256584641,733611.205307809,689781.799518968,702568.393259064,723243.679349234,0.0454175116054217,7.57,33094
"P63017","Hspa8","Heat shock cognate 71 kDa protein",85594729.1897349,86795478.819571,86814480.491338,95974412.7836154,87274361.6509288,79932829.0855817,87492622.5132297,81433604.6575308,83526842.9302116,91789119.2134755,83885032.7437618,83137058.6706602,89205029.1589311,95810592.0858497,88907191.804851,94522213.3375141,0.0414806424053415,23.67,3780113
"P63037","Dnaja1","DnaJ homolog subfamily A member 1",3808140.77776802,3946152.12859745,3557392.74368862,4049193.1421402,4067052.88396841,3878429.16846565,3159684.69990871,2992374.90680851,4861751.03684785,4544141.5187757,3678636.19760505,4030049.31878402,5222459.6265287,5211130.53366383,4237960.45688649,4040505.38734308,0.0317747584604215,20.84,413462
"P63260","Actg1","Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed",62160871.6341358,62661318.9969251,59679750.9786094,62224442.7008213,60494266.2336297,66591505.1069141,70113693.4115151,64454186.3705128,59810972.6034967,57388626.2026456,57382136.2158304,58684416.3282021,65026659.9233299,64155091.7932433,60695377.0022728,59257335.4338112,0.0284525263872816,4.56,2185005
"P68368","Tuba4a","Tubulin alpha-4A chain",3636232.94664721,3667291.63433961,3617593.86757616,3849455.83914362,3582826.24583139,3264107.01967602,4029215.11773486,3490745.18933425,3482435.16597339,3175504.84882007,3603114.94486361,3441716.83031219,3295423.32202223,3149415.82734674,3529443.11360276,3352516.52831338,0.0284525263872816,6.86,149072
"P70158","Smpdl3a","Acid sphingomyelinase-like phosphodiesterase 3a",686964.607291313,748858.818793243,934374.941327681,737228.762384412,779053.783942054,779556.71372007,781765.130843339,822657.07678203,754555.21808743,814376.989768444,808426.587902791,770621.897361134,656904.235209682,707336.111397355,736240.086837688,715117.669439226,0.0251505615202136,11.06,33774
"P70168","Kpnb1","Importin subunit beta-1",5272406.47757617,5091292.78591637,4983192.54472413,5076646.98665232,5151797.04705594,5072774.28811056,5301922.29985291,4684864.5705796,4684672.67696251,4552035.17502112,4631384.75976732,4818941.15726658,4631007.86334857,4818546.1167486,4602398.10352389,4888773.6391937,0.0284525263872816,6.28,174739
"P70194","Clec4f","C-type lectin domain family 4 member F",1133231.91713729,1050838.81813271,1091496.55550668,1289512.73225418,856243.499077242,741857.200460499,959407.428789445,944874.347939553,902180.706215324,632659.971148157,1076787.66422724,1031698.73203559,661545.263492062,899319.542829905,1117611.22001686,1053785.39253124,0.049885928955426,2.63,92964
"P70265","Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2;6-phosphofructo-2-kinase;Fructose-2,6-bisphosphatase",173474.258623321,173011.646727447,186332.247167796,190754.801433096,163846.497542395,163216.684499431,182856.246323099,183745.503065945,154707.212792042,174740.586432236,166935.110222536,158999.524678721,195702.253834939,185350.039624608,184977.715437512,224898.059546744,0.0183286225932437,0.88,13114
"P70389","Igfals","Insulin-like growth factor-binding protein complex acid labile subunit",570273.38644933,553150.659575672,612893.348908422,542331.129259728,608523.125964767,548828.539952394,497437.838745264,514337.064110804,644805.59355401,664326.672649042,546844.135712233,611024.750038066,731347.202635784,666017.003877758,618564.901194442,607359.851531674,0.0251505615202136,20.68,40119
"P70665","Siae","Sialate O-acetylesterase;Sialate O-acetylesterase small subunit;Sialate O-acetylesterase large subunit",439269.158000697,494207.910101786,555408.726967728,488184.028251759,558652.968833477,559774.245786382,533801.604998644,612134.654579902,558073.349380983,555259.75404957,531096.575297075,613745.477855095,533433.598882968,521372.754972623,460558.362799482,518701.263199259,0.0236709727915275,13.23,40822
"P70677","Casp3","Caspase-3;Caspase-3 subunit p17;Caspase-3 subunit p12",1898649.74359785,1983028.63375145,2087052.58308992,2053622.62171363,2211657.7896919,2355726.41301914,1999408.5311121,1853776.12214532,2104230.67134542,2253197.26091443,2218492.71087424,2355371.24432358,2171863.66262925,2040630.25510112,1746011.41593525,1835631.38597784,0.0454175116054217,13.81,125430
"P80317","Cct6a","T-complex protein 1 subunit zeta",7567077.2619032,8196677.23189134,7569938.89478942,8178207.74308455,7479869.86724745,7311041.76910613,7529591.98992693,7446152.28147933,7606447.95895397,7433773.87601312,8001068.85437379,7454135.84794651,7550899.68939392,7795176.34342969,7727904.6285452,7683924.81423236,0.0358402101501716,0.39,164497
"P84099","Rpl19","60S ribosomal protein L19",1137814.35167892,935176.342211046,766895.27615896,1088698.07313642,723653.958042456,634933.247410702,971454.34902318,494200.349531248,794004.409131873,586810.802702365,837159.458538649,748226.208806875,866640.217626567,927828.324037439,1012495.70283105,1312247.47701241,0.0358402101501716,0.32,175723
"P97333","Nrp1","Neuropilin-1",207902.669390664,257408.096116542,230935.501343103,248482.448544483,249501.622209036,286004.483062033,304576.691227729,218177.527350764,214652.51750406,157653.117615554,204779.125204123,217871.386727596,178793.826982661,244227.26784109,217931.777340783,289427.361255497,0.0358402101501716,6.42,36831
"P97386","Lig3","DNA ligase 3",107364.097310905,81480.7966445648,105373.607862175,105834.971824559,90853.2725361614,108311.476041521,94555.0969290591,101817.479778828,81223.6339619631,62477.6145567837,98023.1226720315,92451.8919413351,73104.4148684212,78774.9657911108,80646.5819452123,82686.4010465942,0.0284525263872816,7.34,7153
"P97426","Ear1","Eosinophil cationic protein 1;Eosinophil cationic protein 2",77547.5871688399,71012.6278391459,89345.5015713725,41324.4313871943,78374.4829520905,49362.7100762669,65052.442166557,80338.3143165348,38683.2521887589,56306.3060126758,34704.7036514683,31559.0020165734,28491.2534536896,32241.1558661216,39112.3020514068,34301.5321979706,0.022259721232156,7.66,12258
"P97431","Irf6","Interferon regulatory factor 6",122493.565958534,124962.639562955,155620.315558696,125923.284517149,121276.563203547,120447.381417717,120626.511203694,155109.86478546,111669.206717014,94192.3924827066,108074.5608972,102384.922824711,113975.117272292,106582.939929135,121787.727710406,105105.622081408,0.0103293284524618,5.8,11809
"P97449","Anpep","Aminopeptidase N",4159290.47528437,4211637.78369,4143091.21532786,4299345.06390256,4172417.31874278,4170654.38995182,4603229.61792587,4136897.96618139,4648189.06188685,4394170.80609068,4552428.3438439,4264876.26618256,4569720.26922636,4625988.54248334,4868980.59039086,4681429.77969916,0.022259721232156,20.47,154148
"P97499","Tep1","Telomerase protein component 1",350438.20859087,415657.22366442,322710.433982679,295329.447909732,359133.505767247,392873.044812828,338621.734684698,354824.789640875,399192.349691008,343284.192634909,354567.371586647,363987.047373775,311532.600502058,348656.9002826,273570.155994946,237796.292759166,0.0454175116054217,11.46,29180
"P97742","Cpt1a","Carnitine O-palmitoyltransferase 1, liver isoform",7614966.96694319,8284187.95256462,7828728.85356018,7384872.92516143,7354603.72750065,7289683.38837721,7231676.14726556,7266746.17699405,9413436.97236273,8231758.65446546,7274740.69670895,7704360.0714256,7878989.97042716,9178787.75540223,8306881.77806169,8154362.44629455,0.0251505615202136,21.02,454065
"P97784","Cry1","Cryptochrome-1",56213.965081876,64630.9950295688,70133.334946893,67453.522739616,42212.4290555825,38700.2498077112,38074.137964128,43883.9683072656,41355.831838252,45373.9007026928,43245.7745005295,42699.035889194,89684.8010853849,64469.393193968,63160.6810767713,76476.5086683375,0.0103293284524618,0.15,17516
"P97785","Gfra1","GDNF family receptor alpha-1",195657.236112509,217316.447073386,217776.71747427,220474.668056183,186696.469351825,180844.476595872,187816.01852881,165211.185432591,267902.675638,231016.569685729,257285.816126283,315987.992329436,273832.224108785,278155.709292095,292825.701667544,235048.140701244,0.00576287318657118,19.76,40827
"P97789","Xrn1","5-3 exoribonuclease 1",273009.797560265,293663.10123424,333566.694227892,295883.604033819,288330.244256238,308606.185366291,347416.819462234,351288.392963279,344481.404470994,300939.977789493,350382.430859724,359815.671494798,280428.493294943,233576.202288955,303207.025582203,297939.949355343,0.0414806424053415,12.89,26700
"P97822","Anp32e","Acidic leucine-rich nuclear phosphoprotein 32 family member E",1150833.44892043,1273679.45679271,1243760.60992487,1143540.48871868,1189319.46276599,1254612.92396878,1241507.68712423,1382448.77781935,1127611.82097419,1221855.24397446,1180779.50172252,1086757.17588825,1256197.69083461,1008989.56796476,1041684.15243713,1117366.44403427,0.0414806424053415,9.12,63776
"P97825","Hn1","Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed",119863.361993665,157020.748137744,118019.379361757,138443.191890605,155507.218799756,179730.632022091,158294.135060962,164285.762873292,117332.392986387,145532.014001219,103062.439067153,102133.019469794,158319.249620429,138426.338614165,101825.129051847,133510.891151566,0.0358402101501716,7.72,26185
"P97872","Fmo5","Dimethylaniline monooxygenase [N-oxide-forming] 5",15415537.144408,14575416.4642616,15133139.6400279,15011665.8384291,12599172.9051935,14310968.6096693,12967636.1502871,13220545.6976073,15496669.0624826,12909883.2696346,13725294.9364647,13017862.282637,14139961.3798237,15232965.4790134,16069990.2402295,15026795.8622851,0.0414806424053415,23.8,979223
"P98063","Bmp1","Bone morphogenetic protein 1",30374.4139648944,25759.3587768372,29084.2297142115,23586.2705321653,27174.408982988,19496.6292792117,23166.8183493083,18525.9188560382,21882.4431411005,20141.5037308777,18504.2664504009,24312.0861072044,23244.3606332258,31758.1285195223,33446.568474455,25161.9279410999,0.0358402101501716,1.02,3866
"P98078","Dab2","Disabled homolog 2",1326210.65735836,1318022.06663749,1363563.38361379,1353671.01024372,1381612.65766112,1381955.75498502,1343693.30168019,1529355.33904948,1449538.8192357,1386602.56389682,1508800.44750513,1406607.042612,1349201.98503962,1297388.40332635,1272680.40506136,1310600.95724103,0.00967727832882447,12.84,63099
"Q00724","Rbp4","Retinol-binding protein 4",500626.263053019,480865.478021403,542100.044243001,566736.368402363,583958.97216893,624680.411338559,587035.960190683,614368.292790442,624886.100889602,745672.044492926,599212.712147898,772124.043239262,643248.007997409,675456.671409936,576724.73920632,521506.20055357,0.0236709727915275,15.62,66799
"Q00897","Serpina1d","Alpha-1-antitrypsin 1-4",4325007.08854628,4743034.82778746,4004678.91929205,5345115.91434984,4772031.89512127,5002554.86887841,5679505.01052076,4910524.76669148,5807697.71430522,7185604.81737152,4573537.8608982,5058328.2210131,6703559.95225587,6078948.75054299,5681411.89264555,6600237.3575234,0.0236709727915275,19.05,506339
"Q01237","Hmgcr","3-hydroxy-3-methylglutaryl-coenzyme A reductase",541386.011417905,334885.189840035,542509.305065426,472838.489891435,231150.732493888,227141.321558195,328160.963812641,487301.303325825,428729.235010601,423650.51280106,529082.609231439,724659.133126672,749708.412189835,652382.757704295,643132.380556615,739830.974509555,0.0183286225932437,21.49,141366
"Q01279","Egfr","Epidermal growth factor receptor",3857719.46502343,4737371.25745668,3713433.05755886,4329611.92591741,4259557.31498912,3803012.54104863,4562414.33156826,3350413.75693539,4762562.57763579,4031178.42377833,4542979.82249224,4128913.54099468,4789689.05508413,4836494.73199742,4369516.42433928,4817503.16899881,0.0358402101501716,21.13,252895
"Q01339","Apoh","Beta-2-glycoprotein 1",1527333.63909876,1503916.315414,1480483.26139806,1437891.99361329,1621547.38365507,1511814.5434423,1529298.88772346,1506200.90216951,1683022.29117044,2144707.57436005,1549963.54464798,1824729.15013898,1708796.07820084,1544950.49410819,1588072.80806788,1514598.98221313,0.0125229445565053,16.34,141619
"Q02248","Ctnnb1","Catenin beta-1",2629357.08639867,2496197.63848547,2515333.27757441,2513592.9529709,2603587.95319891,2552811.78346504,2563424.45942276,2633344.22929741,2771749.44147209,2763979.54409511,2639837.90121044,2626606.49423833,2872601.05349977,2756887.95929768,2564306.40908409,2758602.97910699,0.0236709727915275,18.6,65734
"Q04447","Ckb","Creatine kinase B-type",942285.775891841,806927.321575185,1020891.99264061,926818.396263332,1079267.40666842,1033850.45179952,1138215.74658111,1545211.32903156,982746.524047263,992190.635422538,985497.237242515,935497.644807287,1416300.04764302,1031418.60777364,933583.865472213,862862.042205314,0.0414806424053415,10.59,72191
"Q05421","Cyp2e1","Cytochrome P450 2E1",19960855.1485535,21964116.9542379,18594087.9697753,20380616.1024576,19360759.40736,18887569.0032795,19289010.5871103,18591856.2111381,24603411.0568353,21602019.987558,22555096.8446103,24168241.7958182,26481260.5345987,27769249.140375,28365430.8604955,23906144.0269247,0.00576287318657118,20.79,2696987
"Q05915","Gch1","GTP cyclohydrolase 1",1975628.85323422,2001782.66355005,2235837.00661419,2095449.40564531,1983044.06252953,2060046.061425,2099991.67487944,2177987.65523054,2537191.87562364,2345453.18464087,2558815.85027622,2589976.8252483,2281312.54091858,2560542.52859812,2511084.79291085,2584619.88585158,0.0183286225932437,18.55,186710
"Q06770","Serpina6","Corticosteroid-binding globulin",591881.894536032,547035.880946167,872286.806666842,477398.006833483,824570.683456384,815572.280368624,637152.137759501,835689.27846688,966783.697880171,1305673.65295457,880144.018126276,1123968.86278833,825712.632502299,621090.176185681,832630.541771885,592730.835572829,0.0183286225932437,15.38,210121
"Q08857","Cd36","Platelet glycoprotein 4",772964.07346147,796637.219651427,963600.16188671,852657.867245894,1086915.99624395,1071763.47077375,1097745.34755602,1653247.61444439,1033782.68543151,1175233.76223428,1069654.79834773,1060446.21078735,891787.074691387,894569.233837233,1248327.9167514,850951.777929218,0.0183286225932437,12.79,155264
"Q08879","Fbln1","Fibulin-1",140884.013692873,132273.162024929,141969.909723998,136998.479256691,134036.938687354,120420.200597145,170165.635706162,160609.58743323,117415.404848649,84573.1188589377,94239.9750335732,80530.8498412306,162022.796571651,124014.74650088,126824.045446582,111993.742219184,0.0251505615202136,3.63,27135
"Q09014","Ncf1","Neutrophil cytosol factor 1",96983.9522188477,83953.7979307902,66968.0264342193,65849.6511799574,78860.4409400005,61616.470662019,80398.1811398569,88259.9216345939,70825.4515901293,46073.1105769794,60022.4164135192,56960.7574601904,66488.9456490604,79140.5460505718,60470.4112813137,57999.4441947562,0.0358402101501716,5.6,8676
"Q11011","Npepps","Puromycin-sensitive aminopeptidase",3354903.86859747,3289521.50220487,3129136.88863497,3003485.664882,3249677.17796373,3150898.62709771,3230444.14190057,3243040.07880415,3245973.69755235,2837526.74825958,2913583.04210806,2991611.20667983,2994614.75655731,2991754.5955007,3094312.12110978,2889571.65681742,0.0358402101501716,7.26,99901
"Q2NL51","Gsk3a","Glycogen synthase kinase-3 alpha",135485.824006059,152853.210332891,146031.536081036,136465.3611293,157745.47312064,133896.503384982,160171.565413567,168015.38554131,168700.247209209,161067.123057012,170827.412050059,172132.286373631,184055.677542285,144188.976927279,156240.412926226,169832.451707979,0.0317747584604215,16.83,8948
"Q2TBA3","Malt1","Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog",76523.7290112827,90356.8213162842,91708.699525625,99471.4313053815,104445.984141851,92897.8489327106,103641.173993426,133006.525943406,91927.7928003868,102862.023068298,112729.193204956,106115.713203343,83319.2654112055,78554.7692656378,76030.6547224512,108833.860785185,0.0414806424053415,12.21,11501
"Q2YDW2","Msto1","Protein misato homolog 1",29838.067369141,23208.8285018599,21968.3109010726,23427.9137920509,25594.9566535675,21250.7671191856,20730.9801721906,21967.5884043,19650.3757855361,17703.4149291458,20722.4457340022,19329.1058223975,25290.8990376478,11961.3379418863,17120.8465501531,19844.0840118904,0.0236709727915275,6.77,1955
"Q3TAP4","Ap5b1","AP-5 complex subunit beta-1",35549.3962835794,35022.1386172713,33028.3288222026,38683.2702310806,41778.7804498013,41567.9898744568,37268.9819620437,41780.5888130793,44652.5314536359,52180.9739510147,44753.9034153247,37016.135501631,33554.551142094,34951.2210890632,43977.7845694649,39337.0223349491,0.0317747584604215,14.62,4142
"Q3TBT3","Tmem173","Stimulator of interferon genes protein",28293.2920624496,22370.0680544403,24249.3357250207,19404.0319404251,28394.4615977096,23063.3584545652,22650.7233088374,30303.3665721761,21158.9170524637,29929.4036800625,17142.033696038,16334.0943923559,22114.7677480147,22258.8463774925,20856.1413984389,20028.0384526446,0.0454175116054217,7.78,2190
"Q3THF9","Coq10b","Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",250629.940523051,259353.064818235,322410.505202271,280673.54254939,359628.195048126,329722.898009114,284761.232332625,324483.620885884,415752.035892919,481769.411538352,372894.742473074,366959.1490249,314343.242052831,314712.704015998,221468.457448437,248414.548068061,0.00967727832882447,14.49,69217
"Q3TIU4","Pde12","2,5-phosphodiesterase 12",281864.864459091,305914.416162957,251588.866404606,267269.999272053,239424.859116118,261927.373463378,240375.704338903,278512.206767209,278846.269619707,218982.105661541,274200.313681721,231585.96866146,237875.723798206,228424.905372118,251215.483629338,236087.061591285,0.049885928955426,6.11,10754
"Q3TKY6","Cwc27","Peptidyl-prolyl cis-trans isomerase CWC27 homolog",192849.85231227,178958.055419417,200053.899572326,168009.453930955,196309.621684556,188432.743302616,173016.685053505,184080.744063539,190683.592232805,173334.489918672,170474.364457597,178869.516741937,160768.155160637,167500.700542902,148067.15751804,147070.896082281,0.0284525263872816,9.41,10282
"Q3TWW8","Srsf6","Serine/arginine-rich splicing factor 6",477087.863099585,432597.045175624,433740.814951395,500636.335045636,417710.557199735,402668.857025341,433019.644332309,414028.644957612,492859.616529197,340892.575440336,518834.763052179,507228.651240951,445262.603319256,441089.346332271,446049.931343578,448739.752923426,0.0454175116054217,21.62,37463
"Q3U2P1","Sec24a","Protein transport protein Sec24A",5259164.99834321,5590090.70003576,5592677.35274828,5582725.59658287,5238249.05770625,5070073.16873797,5075091.93640766,4812320.59743204,5401688.30883918,4540050.735722,5430860.35181849,5138135.53061334,4900623.25122113,5353720.24611055,5183491.43712003,5503614.20840456,0.0358402101501716,1.64,183606
"Q3UBG2","Pid1","PTB-containing, cubilin and LRP1-interacting protein",293446.337305104,316284.092043913,266170.328820717,328380.208903712,285031.251777999,293841.206265779,278360.656948791,267592.677037159,243176.699096341,215747.309130794,284881.170489698,234874.754808101,246544.750096162,257178.206494594,285934.486833436,302838.347723733,0.0358402101501716,4.2,22825
"Q3UEB3","Puf60","Poly(U)-binding-splicing factor PUF60",1041581.42355409,1042750.13907818,1145213.02904748,1075919.02435933,1192711.4118153,1049557.55232575,1024939.16790486,1133141.67043183,1147735.69171041,1073343.46616371,1123564.51853276,1111567.7933447,967315.635027671,951939.353898544,989210.855053797,1016448.53087292,0.0284525263872816,11.64,51478
"Q3UEG6","Agxt2","Alanine--glyoxylate aminotransferase 2, mitochondrial",14046521.2381991,13676731.0164928,13075817.4793733,13983824.1729995,13337154.4545106,13627478.2842263,13866298.846647,13423742.1182788,14465674.7625128,14845952.0683203,14793585.8034493,14121115.705252,13396582.4443369,14240581.209199,15147896.5945719,14320818.3914037,0.0251505615202136,18.47,421889
"Q3ULW8","Parp3","",679331.887303481,716149.291005106,829810.392826092,728987.817170739,813525.596410985,784983.525214091,775778.83609,769304.676479714,667653.685779546,775055.725257875,775235.738756825,737888.419968624,686465.307105397,677830.227595802,646663.141334915,693552.900976747,0.0284525263872816,10.35,42711
"Q3UM45","Ppp1r7","Protein phosphatase 1 regulatory subunit 7",2373036.14599472,2567743.53050303,2512374.99649238,2346478.36769591,2584923.82589148,2579120.74040481,2581211.6644127,2409265.47983771,2546545.98490915,2501643.62081549,2765404.25701955,2536104.29808298,2429232.94185331,2484773.11300197,2404722.84474691,2397000.92718331,0.049885928955426,13.48,78898
"Q3UMR5","Mcu","Calcium uniporter protein, mitochondrial",971562.159346663,939145.577914347,941049.754276746,915460.210215754,986005.51446356,958109.869500028,938889.632518374,981051.989189657,1012553.29587991,1107156.61341338,1030006.89651171,989769.96079833,994905.218462535,1047037.78797913,928989.611601965,902078.429154393,0.049885928955426,15.77,41180
"Q3UNX5","Acsm3","Acyl-coenzyme A synthetase ACSM3, mitochondrial",5023413.05318827,5295133.09419884,5955556.40354171,5561747.78515026,5234532.16600844,5214041.1102436,5108097.60136488,5269060.51378445,5936116.51216939,5537179.65473208,5767960.70589322,5694180.81219141,5507670.4676718,5452781.62072344,5818032.92147168,5300207.7406723,0.0317747584604215,19.27,230634
"Q3UP75","Ugt3a1","UDP-glucuronosyltransferase 3A1",1789714.58049447,2372170.88761295,2032580.56272681,2039318.02859948,1783976.34372171,1844630.16778881,1840893.73082473,1958281.59478228,2018152.57614015,1782516.18389272,1989177.86605997,2028119.38481084,2184383.68990502,2168688.70688553,2433831.60263164,2300124.76179298,0.0173664959898176,23.2,178540
"Q3USH5","Sfswap","Splicing factor, suppressor of white-apricot homolog",66681.3725656586,48978.7081679141,70908.488383031,70903.0476282887,56789.4520825453,54862.2672872244,50480.4408422468,67334.5293823485,71638.4920980296,62329.6732742255,73382.3569279245,71481.7933070458,72612.3335151754,79136.7450567127,67901.7608055292,66625.369221874,0.0454175116054217,20.77,6128
"Q3UZA1","Rcsd1","CapZ-interacting protein",17855.4612082573,3624.20890570592,14179.879279531,15304.7641064883,22163.3636968446,15595.0546646061,18814.466446315,16022.1839332339,17899.8429375685,3602.01695437987,15020.0993939865,13000.234761356,14972.5229568253,4655.37608326492,13163.2346520652,11777.6907811991,0.0454175116054217,9.62,3390
"Q497V5","Srbd1","S1 RNA-binding domain-containing protein 1",86995.2001275353,52134.8036187206,69113.0498049474,77754.9451376742,91960.8213647905,72886.0391328104,81703.0559429211,79424.7660548341,63103.4895906668,60285.9041526649,77899.5292569027,69959.2225650035,43513.1290029958,59942.5840074528,73945.9345056041,65684.3678187339,0.0454175116054217,9.69,8379
"Q499X9","Mars2","Methionine--tRNA ligase, mitochondrial",134687.260939362,138530.881617311,158246.360221645,139965.588736099,159153.314615469,139181.877420702,159346.025645475,155489.477701442,167172.132254958,176778.031354973,172851.509108411,143357.763214842,168799.363781088,180496.171648263,122406.95563478,160416.06131413,0.0454175116054217,16.16,8147
"Q4ACU6","Shank3","SH3 and multiple ankyrin repeat domains protein 3",165230.773521845,166481.187623916,193470.634260378,164977.405511998,215282.126441483,218059.884390069,190970.775853218,199667.321964654,197960.005949541,208071.902815845,160251.357279756,220500.188345122,171971.589702465,171079.217953913,166610.422219352,186751.974508525,0.0358402101501716,12.34,17874
"Q4PZA2","Ece1","Endothelin-converting enzyme 1",2498080.67263548,2242840.69727479,2115696.27221912,2354455.8154848,2334422.50168657,2103454.53663411,2144690.28999954,2064570.67982618,2438043.3557413,2127233.62798301,2544696.39209372,2429757.25114037,2310102.53839313,2417207.25488696,2386613.86492081,2443301.6573272,0.0454175116054217,20.92,103045
"Q4VBD9","Gzf1","GDNF-inducible zinc finger protein 1",26166.0826210592,28460.5720484948,23060.5702697741,25377.5775290573,26662.0733592591,29275.1471210775,28763.584519721,26011.1469611522,33745.2018567973,32770.3728131493,27531.6731713832,30096.9601276313,36661.8944471264,34573.6522973031,30014.4707484114,26043.403767733,0.0284525263872816,18.23,1994
"Q501J6","Ddx17","Probable ATP-dependent RNA helicase DDX17",3706488.73434817,3987612.02320799,4370570.8948185,3970589.96682717,3899162.09167515,3898478.21730496,3995103.59295795,4559062.27223862,3653384.16517435,3848076.11427816,3702831.40732542,3714317.05311822,3795266.60252959,3569883.17387917,3699488.92990413,3867835.04047436,0.0317747584604215,7.47,158810
"Q52KI8","Srrm1","Serine/arginine repetitive matrix protein 1",224683.029239318,245698.514759249,218602.925177669,254497.088795816,247867.820145728,260260.646385029,209151.493620372,276931.556005683,251717.719062227,257006.496629311,283511.025504707,261739.756611188,212450.904498039,217064.39311137,236389.303546036,190273.753240618,0.0236709727915275,12.87,19758
"Q5ND34","Wdr81","WD repeat-containing protein 81",450858.456152328,469715.873137446,395463.552956529,428029.60585483,480536.355183682,475962.889851531,423230.879757456,459545.32938094,447859.739964683,410465.441702848,446187.999232685,432141.791934304,409762.124758824,391760.67018125,386665.492599905,375355.257574537,0.022259721232156,10.29,26292
"Q5SUQ9","Ctc1","CST complex subunit CTC1",64913.2771822404,72440.0288902673,60381.4295568926,61640.7346098437,83244.1245158076,78127.1500983114,58258.6008480509,65647.3251209346,66807.8340506094,69106.03475025,57321.2849363934,62230.7575901966,59178.6123818373,60192.2420668296,54347.6492293016,56048.1115062159,0.0454175116054217,9.97,5555
"Q5SVQ0","Kat7","Histone acetyltransferase KAT7",23630.2027796699,22905.9514359436,29782.7127425379,25201.1212493475,34277.1501863143,42726.1005778187,25448.1940013288,33568.7218982349,35586.0317763575,37238.1603965032,28779.0162799121,35302.3220239479,46827.7158511313,32462.5882118065,28999.3394724989,25788.3067549097,0.049885928955426,15.21,3303
"Q5SVR0","Tbc1d9b","TBC1 domain family member 9B",1465925.00262065,1349682.34436915,1418008.91354589,1420553.0988213,1432854.51554008,1486878.94005369,1407620.39499175,1585032.36789752,1433790.93757912,1591165.45810348,1466592.5112599,1474838.2165578,1453584.52926961,1424332.23065297,1386335.04550087,1274737.11969511,0.0454175116054217,12.79,54866
