"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"O89050","Mkln1","Muskelin",69466.0485622332,79243.9783160197,72034.8956254943,70133.4811368264,69571.5558595048,68646.3557120832,71048.0924290559,73210.6133098612,64361.2923916132,66483.5997737397,69683.8834980642,66161.2551249579,66131.1422879553,65918.6034207862,62265.6055791416,63192.3610061513,0.0402483458105069,6.47,3046
"O89116","Vti1a","Vesicle transport through interaction with t-SNAREs homolog 1A",18555.9100107084,25758.9991038305,25260.8025995086,27401.8598882611,28908.7941341012,24426.6437283402,24509.5662252583,23589.8411788715,32495.1613411491,34291.5358008175,32834.567052959,32763.7976795711,26447.9235703866,25841.1738210553,22993.8057899374,28396.0880940697,0.0492010126826746,19.07,4707
"P00397","Mtco1","Cytochrome c oxidase subunit 1",172585.920386649,202611.345277718,195634.081936879,182390.215154701,220789.853710871,216156.312838965,181613.01509123,204783.4196644,191394.983477081,197051.673713273,218986.736873485,226130.753959851,219005.54407228,228119.972832718,223514.619337318,217028.321587601,0.0492010126826746,17.77,9017
"P05622","Pdgfrb","Platelet-derived growth factor receptor beta",41434.9722054091,50717.8042839488,46494.442704947,54796.4119008572,59801.9323933853,43061.415065428,49659.2940954797,49306.2980545965,71205.2222890144,54251.8071426309,62798.7734962961,73588.3040474217,67633.9961924268,55095.171058709,64695.7293910079,51486.884474234,0.0456322718001179,17.06,7250
"P08122","Col4a2","Collagen alpha-2(IV) chain;Canstatin",25916.9233754479,23722.0823658632,24619.1931577713,23548.8384999426,82341.82516847,20287.4367985695,25243.0014320071,25899.6685666105,19257.0936230465,21969.9173259369,18903.5728930423,19799.2792534121,21363.3103119441,23342.9993384089,16397.2730042783,12589.1590770073,0.0456322718001179,8.3,10410
"P12023","App","Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31",383348.860116223,505907.917289475,451871.877289047,467086.518476077,513177.207830819,451239.349633133,440208.254407697,429964.616368856,545633.591037992,519587.313063239,561227.241707431,566880.875531898,529084.415612749,525472.005564617,415037.01104529,517385.483154207,0.0456322718001179,16.48,43516
"P13595","Ncam1","Neural cell adhesion molecule 1",2887437.8099911,3489980.67556305,3201037.21750884,3444996.20571847,3396339.68629965,3067464.86552787,3837261.16119859,3569007.45298139,3758532.22181841,4006690.48945385,4085270.81534283,3718370.3148186,3033703.21509319,3659432.76883409,3050279.46245231,3522161.79166166,0.0480399833261929,14.28,314270
"P18654","Rps6ka3","Ribosomal protein S6 kinase alpha-3",35011.4162029597,60785.712298335,50528.4988392662,49739.5515271268,59512.1950293425,45334.9998170984,45230.287874355,49664.687861406,67166.1546710329,65891.5612739385,73706.252403157,70665.2625858448,60160.247468103,60783.4585513901,56786.8061134691,58398.0526091946,0.0402483458105069,16.83,9309
"P21107-2","Tpm3","Tropomyosin alpha-3 chain",642547.387935694,697082.072893819,727921.800307957,709758.922844153,765727.938614091,694488.751197112,727649.012603992,707633.230627363,779141.731111742,785408.50967617,739975.8089856,751131.440066107,729688.351973091,685023.673793023,637566.815988263,690487.198353896,0.0456322718001179,13.43,36392
"P22682","Cbl","E3 ubiquitin-protein ligase CBL",185940.479229269,215623.099830624,207149.286716223,215063.347461212,218660.121049697,210990.287116922,209490.29161288,219458.284553816,205445.028369955,214108.162296529,194928.747683032,185128.370805597,195745.661996589,202759.437303795,180027.372927462,200123.105880126,0.0492010126826746,8.6,8035
"P24549","Aldh1a1","Retinal dehydrogenase 1",1854512.89298359,2179634.76428369,2042721.7322871,1894280.77039361,1676854.98003455,1590598.93178934,1916095.66404025,2012583.0110247,2043152.66639566,1761466.84977675,1818451.88913885,1904893.98941858,2111451.65605982,2062848.95195295,3478199.63120861,2193993.36453367,0.0456322718001179,22.57,270841
"P26043","Rdx","Radixin",1035614.70022197,1169760.83111221,1087013.57462272,1191052.31089224,1197512.70569496,1119413.65143019,1226883.29707349,1127144.67941708,1218883.61858044,1285726.67298279,1121089.59386334,1273750.97366385,1205983.19050347,1262892.79529539,1498585.42485067,1222948.14131823,0.0492010126826746,18.61,53895
"P26350","Ptma","Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha",14933.3224852767,17598.3875784985,15240.4925726803,22436.8610121723,22637.2580781767,17568.3787662272,18988.374095943,17134.1564303249,28135.8612105176,30661.4367798663,35546.3294756908,28564.2032279749,22971.4597345513,30247.6335444235,21572.5062581858,21258.9105763242,0.0402483458105069,16.77,5864
"P29788","Vtn","Vitronectin",36602.3149668237,22590.4214618821,23137.8820104299,22982.5703312434,21136.0853124776,22938.0748030071,24854.080195012,22873.8027063649,23757.3400253005,26014.4242028217,23259.8309352926,28799.8424544675,29227.2308961382,30883.0223854737,27514.9522606456,26278.8066665378,0.0456322718001179,21.91,2387
"P30275","Ckmt1","Creatine kinase U-type, mitochondrial",2134811.35343948,2631284.53390417,2455994.04442954,2593380.86858572,2565318.82675605,2434803.69835242,2573798.13145754,2558504.07355903,2404152.33498311,2394282.80884544,2534656.89823528,2195368.61359284,2736045.40472219,2531828.39879062,2668440.39603504,2704677.72270825,0.0492010126826746,0.3,60892
"P32648","Vip","VIP peptides;Intestinal peptide PHI-42;Intestinal peptide PHI-27;Vasoactive intestinal peptide",69985.965215665,74598.9767624734,68639.5500138627,68483.7615316956,80162.921499158,83429.9725968548,69222.6599009245,76543.3857139155,76024.7947919051,75536.5544404288,77649.9711729705,69251.0783591173,62850.6272744178,70725.5738329429,33662.1647667589,66564.6706069724,0.0442516556408812,10.54,8036
"P33175","Kif5a","Kinesin heavy chain isoform 5A",261273.975678137,298444.759053027,294693.558272629,303156.440081964,322742.18141304,315312.054219771,344238.186249272,332259.126984286,310672.420258845,330886.184506995,304930.656675063,312080.633496756,291641.255557734,287096.111068191,315191.426531235,328380.988226579,0.0456322718001179,12.23,15643
"P35276","Rab3d","Ras-related protein Rab-3D",73249.5249585031,84012.994558511,85006.4309585029,87857.8685504202,90456.019436243,92337.7131646509,87203.3075383487,86156.6937419414,83617.9313061013,84455.2451226198,90392.5760827689,79607.1546465471,83088.5862809317,78831.069227838,74892.2196229445,82534.2813274353,0.0480399833261929,10.47,4087
"P39054","Dnm2","Dynamin-2",146269.060315451,145375.198633346,187994.552476845,157262.522800401,238743.811070128,173719.943506541,275696.559394605,140624.842946854,261941.600555878,201751.85632302,205943.307802261,312359.553658544,187496.220203501,194834.235928394,165789.875468503,172533.99996196,0.0492010126826746,14.26,39885
"P39087","Grik2","Glutamate receptor ionotropic, kainate 2",81432.7230387272,91759.8868955355,94532.410199325,98130.8551471093,95155.5002424611,87096.5257504559,81904.1572077483,92263.0587799605,84947.6012274301,90914.6970648867,81501.6430915236,83677.6879200757,84630.01699009,79632.138509847,80813.5032291201,76730.0805235129,0.0492010126826746,7.1,3465
"P42932","Cct8","T-complex protein 1 subunit theta",1778015.11947011,2120450.39465281,2124543.0058366,2199439.34637903,2277001.75944401,2183236.36058642,2019372.86980802,2198617.63375152,2259427.6813633,2432396.20301046,2345766.6588119,2394055.2857626,2219782.67655101,2238110.2540498,2251226.64814761,2328244.45505032,0.0402483458105069,16.03,113128
"P46471","Psmc2","26S protease regulatory subunit 7",1334188.81730014,1362903.64207826,1453145.37687117,1457950.6399535,1461448.81469292,1507974.22170355,1508921.30103554,1424257.55839431,1422230.48115504,1487720.2343789,1452156.45351685,1363223.60571403,1396323.65665651,1331381.73508108,1241767.84056666,1377949.08031977,0.0456322718001179,10.44,59365
"P48722","Hspa4l","Heat shock 70 kDa protein 4L",1440549.12723606,1635553.62220622,1565744.98953665,1741753.14983439,1541225.63884631,1563506.77397947,1653301.14537965,1570061.32305677,1741152.6974104,1693665.87333057,1646678.16996282,1679631.78995343,1712148.27549499,1837495.39039515,1827363.13429053,1959368.39972217,0.0442516556408812,20.12,87664
"P50427","Sts","Steryl-sulfatase",15978.3030458609,16572.0539776689,17563.1914830232,17455.1713405728,18091.3006438144,17310.7889451009,19536.4355461249,16879.8625624018,19895.8465670124,23970.0401595855,23255.9989087412,19013.5745770452,17632.8835204234,19036.3774095713,18830.6996452811,21795.0913312619,0.0402483458105069,16.33,1921
"P51150","Rab7a","Ras-related protein Rab-7a",2919518.57454816,3103773.32705255,3260125.51050738,3212360.58510188,3138271.67934034,3171291.23525055,3143118.14265934,3143313.92462142,3078688.94166405,3119104.27866862,3065647.05297421,3086534.88438558,3085756.04520746,3000279.14732394,2711689.10091385,2893001.63430699,0.0456322718001179,9.26,79608
"P52480","Pkm","Pyruvate kinase PKM",4380347.05590197,5468702.70012243,4997778.87652845,5145706.77033146,5616350.53445323,5087545.31309525,5078268.35934325,5234466.2094433,5566941.79387289,5916620.39509874,5676505.38004076,5919929.71184974,5522904.88103814,5493395.73462431,5641534.0396528,5770206.92792411,0.0402483458105069,16.59,274072
"P52875","Tmem165","Transmembrane protein 165",33805.031229129,34149.94944499,40359.0057980867,44370.9337707278,33703.2538433495,39570.9084921439,37410.8688637077,33670.8031093313,46068.5586143056,45946.5555615258,44269.5723258945,41750.358442019,39704.6859671263,35001.602935256,48046.3486005311,38606.666269323,0.0492010126826746,17.6,4646
"P53668","Limk1","LIM domain kinase 1",39058.6365184408,54896.7513199833,47328.6683730759,44918.3479112736,50858.3940726221,50898.1044720224,61501.7688958224,54450.3384274348,51450.0445480608,69862.1239905066,51787.6809408632,58739.1630329427,52858.2662574198,57034.8102527052,94022.9867252079,69118.7402868082,0.0492010126826746,18.1,6210
"P56382","Atp5e","ATP synthase subunit epsilon, mitochondrial",99342.7431993986,132719.090700596,133065.550662114,144764.284779737,158139.997518672,124246.178354552,121097.88939481,129649.496433844,200871.642950904,167075.66898667,169649.85731465,189035.711281207,211844.394173796,170401.331224643,156983.583711941,137877.355407472,0.0456322718001179,17.31,22668
"P58389","Ppp2r4","Serine/threonine-protein phosphatase 2A activator",962438.445481027,1297799.16129109,1184393.40907428,1197302.04814107,1321879.78654222,1151564.29170126,1195185.88696501,1258879.57833105,1369329.77534704,1354157.43880298,1345126.15524773,1458349.32005188,1153641.44373325,1302270.35505499,1491520.50499979,1361424.54843896,0.0492010126826746,16.43,80570
"P60670","Nploc4","Nuclear protein localization protein 4 homolog",329965.569053346,358974.800824072,360027.124089255,360598.166837684,382242.694321575,382451.465914974,390162.639813755,377531.231731911,381178.710601401,379008.962920613,384270.327000555,352711.88800513,355011.160065403,376715.758852295,367968.942834481,375989.401122934,0.0456322718001179,12.69,11760
"P61290","Psme3","Proteasome activator complex subunit 3",205332.45071832,203676.315871185,208414.492022529,200769.947235538,210941.439503685,209948.338832171,233519.452801077,209017.080665191,213193.410828159,220412.938365072,230627.765009231,207698.140853162,209507.859592615,204765.998099211,213461.297902556,205320.986625842,0.0492010126826746,13.15,6822
"P61809","Cdk5r1","Cyclin-dependent kinase 5 activator 1;Cyclin-dependent kinase 5 activator 1, p35;Cyclin-dependent kinase 5 activator 1, p25",9485.5073609422,10188.5521552976,15523.2246729067,12233.5539683577,13783.7306795649,19349.8254772298,19102.101609832,13689.8532896185,26577.7787956669,16283.3034019983,20063.4796032715,26583.1202738427,20442.3962831178,18035.8721897487,14530.3062531665,27010.2582591236,0.0456322718001179,16.04,3770
"P62257","Ube2h","Ubiquitin-conjugating enzyme E2 H",146784.438550028,165116.122183084,156630.895515264,155845.589148853,157478.540687556,161507.220067948,149755.848372012,167118.899759014,153498.21514609,152730.990226095,153409.473397243,148022.575980752,171991.441332241,169278.723988169,168051.984702707,168090.823175458,0.0480399833261929,23.56,4447
"P62309","Snrpg","Small nuclear ribonucleoprotein G",114126.889674019,124435.139942024,88029.4060713512,153444.363833587,132283.130445256,136894.626562188,140577.027284592,122242.568777988,159154.015106167,204781.159576978,181068.461154446,155470.710748211,166509.59712265,163008.075379032,122544.010138977,160484.171547537,0.0456322718001179,16.26,22432
"P62334","Psmc6","26S protease regulatory subunit 10B",756726.992056801,832009.937307946,820190.40688695,830421.410009459,840628.922439788,865089.445448543,847743.867954465,848457.5607405,841165.260997933,867601.146442509,934116.941817123,846304.954486805,854915.981130457,825272.350617154,757567.363738459,807451.683361508,0.0492010126826746,13.11,32770
"P62827","Ran","GTP-binding nuclear protein Ran",1655703.46061683,1799086.13702205,1621719.30429713,1743828.63878119,1539037.11294166,1563287.25740357,1710639.06080263,1656333.7830763,1734331.20937837,1632473.94378375,1664017.49955003,1601779.9553677,1764161.33895359,1889519.48669865,1964167.34633037,1671994.49511026,0.0492010126826746,22.66,87890
"P70380","Il18","Interleukin-18",22641.5937012962,25954.6881658789,23902.5380649761,24200.3392227091,26540.9885999714,26483.0373251224,25612.2385064969,24871.1560853279,24522.230409727,25350.4683337039,25024.4991387741,25258.7318799485,22163.6076675375,22411.8933271725,18430.1923994083,22671.7181143603,0.0402483458105069,10.1,1862
"P70398","Usp9x","Probable ubiquitin carboxyl-terminal hydrolase FAF-X",1031156.97182606,1183061.39025235,1096712.09759506,1227877.78214683,1227461.0728583,1099779.61484052,1153981.49572176,1149746.67872268,1338877.57919026,1264162.14320486,1280139.37701067,1387729.14209969,1185710.07386421,1210143.39623651,1102469.68068151,1228160.73300241,0.0456322718001179,15.59,94589
"P70404","Idh3g","Isocitrate dehydrogenase [NAD] subunit gamma 1, mitochondrial",1237757.45995933,1516078.44170046,1341374.88289672,1428371.59783723,1480027.77047042,1270517.48315448,1339778.3820065,1382453.47742484,1607843.94363214,1518560.45390009,1554392.55973219,1628471.07980848,1434083.15132695,1464900.48096182,1542393.8023679,1540173.3100982,0.0402483458105069,17.38,93299
"P70425","Rit2","GTP-binding protein Rit2",47521.3658740109,48844.7614918905,53456.4629331612,54119.4256378308,53680.3395787782,52380.0106319243,54084.6899474542,59618.8818077035,55070.269368863,65565.9302173243,53324.1276841484,59497.6421866595,55152.600111456,61910.3420462834,61075.0921019336,63522.7053908454,0.0456322718001179,17.62,2924
"P97315","Csrp1","Cysteine and glycine-rich protein 1",495728.457281943,597574.148250698,576912.095974638,585957.224700778,618878.564921049,601197.179497769,651283.345029677,549645.822019041,623418.961879937,588211.590007279,531346.306915623,692181.401838211,667684.138487271,645035.02441254,849730.22214501,712008.456245923,0.0480399833261929,19.9,42931
"P97372","Psme2","Proteasome activator complex subunit 2",292853.305103688,295658.267463869,308076.056297631,301921.015221943,306701.11177149,309381.382738071,356173.22638799,335912.127044935,309717.218540699,335061.575658348,320359.590803831,303382.016235584,261787.843740173,294774.1012622,289578.35146766,327812.542877792,0.0480399833261929,11.32,454863
"P98203","Arvcf","Armadillo repeat protein deleted in velo-cardio-facial syndrome homolog",156331.214936141,174398.02929939,157113.067681076,159445.128587664,165954.769605371,165691.597772865,163553.521707978,173182.328701044,181654.526488519,164861.947973785,186065.126778966,188439.380362326,169665.098310484,161613.732880262,159866.678577011,157639.834604248,0.0456322718001179,14.23,9108
"P99024","Tubb5","Tubulin beta-5 chain",3092127.35699955,3515197.98844727,3651292.19634056,3756339.16628246,3599785.32246476,3577702.71175852,3506567.39060502,3494221.04038028,3476384.65138737,3478511.83688981,3527905.92643466,3521821.95426919,3418207.44329161,3289052.44518966,2498865.20616178,3210121.32096159,0.0492010126826746,9.86,160991
"Q03157","Aplp1","Amyloid-like protein 1;C30",152833.157560877,165802.51359132,172561.987916172,170332.116570239,178577.742257512,170113.740836677,173402.558214724,180635.676473929,176315.728759932,172593.151982683,167426.320242443,168611.407843771,163912.253472358,163903.490000355,124443.025184458,165831.851956669,0.0402483458105069,10.79,9288
"Q0VBF8",NA,"Protein stum homolog",139983.709917355,144710.556355765,170799.954296706,163220.53438894,164451.698068285,159895.095296172,146431.909084593,151988.215457991,143208.737626005,165750.374205334,142522.72167317,128128.055950809,133666.672124413,134453.07939764,71273.4502513016,136123.209213388,0.0492010126826746,8.8,12692
"Q1HKZ5","Map3k13","Mitogen-activated protein kinase kinase kinase 13",30576.4325890146,29213.3660241112,31862.134858746,30247.1833255559,27701.5898099561,24976.5226004031,26073.1402449227,34793.4164147736,28963.8031573953,28123.4938809587,28959.7840230887,25366.9654399918,30036.7937126094,28447.3441876418,29439.851494324,29779.3906040239,0.0492010126826746,1.26,1222
"Q3TBW2","Mrpl10","39S ribosomal protein L10, mitochondrial",46307.7018876995,62670.762994997,64588.4590069437,58956.7090730051,64888.7448777139,65475.4741663731,69585.3271201602,69176.7124376136,67032.7818401819,87687.4030212517,83881.8659445779,76483.5962773532,77544.6200628723,58723.7339046901,57007.4394846007,65582.4647568002,0.0456322718001179,14.51,9288
"Q3THG9","Aarsd1","Alanyl-tRNA editing protein Aarsd1",181638.211421759,231440.293400446,204518.814355223,220351.809784651,220899.245710911,208757.329960239,247833.678200856,226498.793429912,238576.225974258,242882.452408328,240642.352513326,259123.264818474,225813.667714258,230675.643586461,294453.77853335,238377.165825794,0.0456322718001179,17.01,12726
"Q3TPE9","Ankmy2","Ankyrin repeat and MYND domain-containing protein 2",168264.078300633,181804.275644818,178036.822021527,174896.33403049,193397.545737347,191432.507143544,175898.547556522,186054.250701792,174948.19782385,190423.795924545,156165.638846218,172277.571664785,166081.60173295,174724.390370506,151109.052880021,173251.084444416,0.0480399833261929,9.22,8361
"Q3TWW8","Srsf6","Serine/arginine-rich splicing factor 6",114205.520467212,129086.096104448,118644.908283576,125972.791509593,117162.852760724,108893.706214721,126363.228412285,110732.041938388,138019.261516868,131686.104843491,142527.63147124,134662.665357512,118490.389137041,127074.918237556,133355.982797045,117891.083809338,0.0442516556408812,17.51,10725
"Q3TYS2",NA,"Uncharacterized protein C17orf62 homolog",14928.9285305921,14179.2731633933,14690.9504093755,14708.5711418566,13657.66033799,15942.9838309141,14284.3868188077,14949.0435329779,18047.5006588085,19006.1740047641,15568.7285900078,14485.1169903046,17741.2133376836,16063.0366391029,20620.0686980161,17617.3915695646,0.0492010126826746,19.27,1182
"Q3U2I3","Fam160a2","FTS and Hook-interacting protein",40974.1332924188,49154.9179446365,40585.3657698189,44406.5177977706,51055.0343608133,46071.9883525187,44987.8355332338,45463.8560584875,39880.1951790386,43133.4079556538,45017.488202923,41785.5115020208,39225.2224070328,37879.2290196761,30472.4740884325,37344.274144124,0.0402483458105069,9.38,3960
"Q3UGP9","Lrrc58","Leucine-rich repeat-containing protein 58",22466.9500938064,29748.4524916326,27594.2303075181,25084.7530122451,26511.8160340331,31521.5177009922,29648.8501283163,31165.5088526345,30912.7448740919,30798.2781110206,35029.5087007958,32932.7407141878,30005.3421923403,21653.2458946539,23862.6676246687,26486.7180804171,0.0456322718001179,13.02,3359
"Q3UMB9","Kiaa1033","WASH complex subunit 7",141956.184006759,150633.890663282,142987.512413805,143977.901214243,146672.9030399,146430.372780103,148737.009945701,152048.768836742,155716.078377115,157016.993364661,152561.008346068,151042.867900509,147629.243259829,148271.635088548,163921.456995817,151389.516997406,0.0456322718001179,16.57,3291
"Q3V4B5","Commd6","COMM domain-containing protein 6",153010.146471817,185610.039918105,178276.521718542,172975.034922512,179582.617789887,183408.228883372,174557.450062752,178295.552124417,182272.241034987,204158.566346622,190351.101724535,193748.945097409,175934.518825897,191673.939184006,189592.908916324,189046.79379006,0.0456322718001179,16.32,7669
"Q4JIM5","Abl2","Abelson tyrosine-protein kinase 2",145075.731344974,161562.920688527,158427.476060933,163707.982267438,172243.656367285,159322.212658936,170476.341709544,164922.037254155,158340.781779168,164002.338264026,155813.454392047,153471.56353053,147338.438481739,149642.049463034,116433.276350757,149989.253155656,0.0402483458105069,9.96,10100
"Q4PZA2","Ece1","Endothelin-converting enzyme 1",13395.2935789887,15417.3873211169,15766.034227101,14602.8044349618,16903.7424849863,17053.6094588616,18362.3481291213,16870.9920496784,17485.1114254723,18440.0488521621,18692.1147752214,19411.9941063827,16523.4936469108,16826.6263495295,21099.4291164073,21498.8112161446,0.0456322718001179,16.55,1335
"Q56A08","Gpkow","G patch domain and KOW motifs-containing protein",6573.16044310166,6011.4922165291,5856.13828393467,8643.89522733268,4618.15481488851,5651.31527224824,4905.09161802414,4234.30614115679,7769.30878054513,5893.46901953648,4952.87616133234,4686.82575913639,6035.51303749764,5713.97107343222,6463.09270996113,5820.98658625786,0.0456322718001179,23.35,777
"Q5HZI9","Slc25a51","Solute carrier family 25 member 51",34274.5562008323,47214.6922095796,39768.107048172,39832.5767672201,46266.8570204982,38076.9675905751,35530.8572291225,37048.663644833,54121.4443478219,45865.0808194411,47334.7668272197,50706.2148360597,44857.0844768512,47004.5632390823,52832.200405986,43308.3868493109,0.0456322718001179,18.01,4571
"Q5RJI5","Brsk1","Serine/threonine-protein kinase BRSK1",305164.690360532,334670.619818587,334307.762411713,341150.112470588,381040.309390773,342801.493241161,342397.024447621,331030.890553989,355600.505402445,362704.06348778,352580.160627382,355642.263042444,323024.939594417,335057.669387853,332120.786726944,337202.494927936,0.0480399833261929,13.15,14570
"Q60963","Pla2g7","Platelet-activating factor acetylhydrolase",106687.894464626,94584.1390902705,103819.686624795,110017.256800373,100568.029991229,122590.122713566,118183.926332731,111760.688298119,115910.03976977,119539.718132779,118997.82173939,121813.069480751,116617.729392905,123725.909473778,179636.127267648,140439.513685538,0.0402483458105069,19.04,10587
"Q61249","Igbp1","Immunoglobulin-binding protein 1",49935.057079302,64164.3906304865,61488.2762797835,68748.3349456007,74533.520903432,66129.3600011213,60576.2763199055,73557.8550594285,76245.290167774,67004.1214761573,78585.5801405954,77955.7226914704,80234.3243106531,71032.4208965265,79141.8181598472,69706.1407070827,0.0456322718001179,16.66,4791
"Q62470","Itga3","Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain",27352.3468486251,31547.0044981991,30287.0148418449,29385.035319127,32190.5447651648,30783.2134958548,33577.769565943,32040.7926535423,31696.4999708288,39928.316202159,32041.7182672239,40174.4232799003,30628.0427898096,35126.8238526355,42234.1572853171,36557.9847727733,0.0492010126826746,17.2,2232
"Q64332","Syn2","Synapsin-2",2565492.15602184,2749120.51966227,3103783.81659197,2808520.12585032,3349140.11977509,2982494.4262636,3082416.87183023,3073098.98660098,2768517.31520384,3106293.67738537,2945275.25883217,2726736.43439677,2671123.37223382,2523180.06433261,2108498.26280384,2925029.10516847,0.0480399833261929,10.37,240294
"Q64337","Sqstm1","Sequestosome-1",191803.421583355,208627.707876815,210552.536672116,204233.301865523,202274.098621714,200176.12521064,199790.165969715,200488.760369251,228371.150996839,213915.747513172,217549.556991029,206993.006816382,232368.59259938,245751.566712736,201261.153061166,222976.859385144,0.0456322718001179,19.67,8659
"Q64520","Guk1","Guanylate kinase",178175.169129859,191951.585310651,173093.659611874,209190.965906602,185275.491500026,192021.849789994,184623.680977195,198758.055910647,240161.960861395,235753.983428337,221379.862932776,226664.282896518,196975.613145763,184013.332714752,181502.054819547,204751.953207119,0.0492010126826746,15.41,23646
"Q68FL6","Mars","Methionine--tRNA ligase, cytoplasmic",602627.36568186,646319.860923707,649110.686188188,636056.993050122,674915.27870064,715473.263118685,654596.633937203,615129.629425348,654292.442549986,668046.313662184,661945.595434259,604833.548027201,642152.001417985,640812.688164896,586637.205307769,576477.81743612,0.0492010126826746,10.71,23538
"Q6A009","Ltn1","E3 ubiquitin-protein ligase listerin",45929.615453796,43535.3804305955,48189.0818671228,42603.5841924315,47199.4828489329,49796.1163875463,47096.2950732507,51449.9735772092,49331.0150609575,47937.2891065881,48208.1041745461,41337.6218396666,44367.287297054,40677.6250573378,36810.5124515449,41556.9162681048,0.0456322718001179,10.52,3412
"Q6EDY6","Lrrc16a","Leucine-rich repeat-containing protein 16A",105463.770982019,115962.818328976,113623.15473312,113006.512062715,118246.44435247,120359.505631873,133080.773903897,125747.079892864,130874.198520273,140723.049357648,127806.910765367,121759.306754871,117219.387558791,118786.66000265,149534.574635264,140584.663343351,0.0480399833261929,16.35,6415
"Q6IMP4","Panx2","Pannexin-2",27784.5359740094,29074.4646802984,30254.8348659722,29741.3487127691,31864.1423053234,29297.4301790152,33194.3595155964,28834.2492265269,30794.1388320741,34271.4447616254,31027.5592946541,33556.377093161,33353.4535128403,30580.2148191192,42876.7868520461,36896.5102950573,0.0456322718001179,19.06,2009
"Q6KAU4","Mvb12b","Multivesicular body subunit 12B",17964.9245567593,20428.7598534278,17355.6103811014,19209.5522994862,20908.7578772324,17556.5763442355,18319.6122144394,20035.8071949535,22806.9937804357,21637.9149012156,21218.0509443048,23221.5631005158,22687.1962727447,20919.3239434933,19658.0913817699,16951.1365563521,0.0492010126826746,15.94,1560
"Q6NVE8","Wdr44","WD repeat-containing protein 44",412904.341910415,459622.459615944,456537.625414707,444900.457308651,472163.750082665,452675.106227656,450431.091984869,465511.83736752,459561.213361794,480049.846308049,484839.828715922,459834.004531619,448307.212560709,444151.636548535,379933.364690693,458513.623242338,0.0456322718001179,12.52,17394
"Q6P9J5","Kank4","KN motif and ankyrin repeat domain-containing protein 4",36449.5310988288,47119.6670335869,40013.8720764305,43114.1206770207,45086.4325108904,50122.9298996747,49114.2871547592,45131.7198552379,45412.4992437327,50941.20212486,36383.0157179922,46836.5725485278,51767.5941026843,47494.1111873876,92226.3329900411,58296.4551204533,0.0492010126826746,20.51,5738
"Q6PD26","Pigs","GPI transamidase component PIG-S",88486.2400586683,94520.6574070685,93270.9694583889,95551.3902134963,100523.563702658,95054.5367216733,98929.517767631,96910.329802028,109000.900678592,97672.5698623761,109587.534664906,110696.841501589,104874.6224952,105436.467543846,117145.793142305,112303.667511145,0.0402483458105069,18.12,5486
"Q6PEM6","Gramd3","GRAM domain-containing protein 3",3041.82463757059,4605.55491385453,3098.70102373175,4355.42397668377,3402.40476755606,2888.95832330033,3235.30211533291,3812.05783969693,4697.90122205083,5247.90787872204,4806.69281100648,4138.37706957078,4867.09626384989,5752.16374961239,4679.61954667661,4233.3536404549,0.0456322718001179,19.37,656
"Q6R0H7","Gnas","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short",1026022.52222821,1235204.11227983,1111391.68698363,1118432.33948419,1179299.87115617,1158472.9200197,1109729.28511556,1187433.63597834,1225639.8392899,1191109.01669668,1212700.60894955,1273269.85849621,1125906.66418776,1123211.39179005,1047403.026914,1147960.60140928,0.0480399833261929,13.69,53118
"Q6R891","Ppp1r9b","Neurabin-2",791367.507060303,773610.849193138,871645.242117357,871633.409206438,845438.58169226,795630.296523763,754140.249272619,770289.584952785,754064.764429912,771514.2983089,776310.189224499,731441.301682834,753706.389218848,723973.097646801,664247.571522695,695195.822367651,0.0402483458105069,6.78,35476
"Q70IV5","Synm","Synemin",63780.042074488,73584.43378858,83975.5208202773,78681.2481522045,93653.7751200238,49710.5196177438,60948.3520148871,76244.7614629584,110493.684206929,85905.2780196183,99078.7934077122,117617.67874185,79730.0621717668,83599.2253907985,86471.9467507498,68990.1282677583,0.0480399833261929,17.16,17803
"Q78JW9","Ubfd1","Ubiquitin domain-containing protein UBFD1",182686.945565397,206442.876967546,209367.329724147,206495.345812327,217486.907538705,214994.572217258,244629.174026244,205699.782398648,237043.147552275,286369.798418797,210422.279009023,253692.960887175,222924.825189611,211169.061407565,274726.570379889,248491.455863515,0.0480399833261929,16.41,15953
"Q7TME0","Lppr4","Lipid phosphate phosphatase-related protein type 4",460393.203096765,488231.458008295,527967.285904487,498635.406301837,553754.698657586,534734.133045683,468965.800310623,491543.27017239,471717.39957424,512258.666702578,480817.17188714,448568.907964009,479312.35879581,457012.546745897,312040.717849368,446526.313700214,0.0492010126826746,9.17,31707
