"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"P58069","Rasa2","Ras GTPase-activating protein 2",78364.060937237,69615.3191370257,58474.0219443087,84115.2049350095,76475.6560360347,66998.376598634,79771.2907701641,71918.3748059706,67850.4591029417,71833.280844886,63793.3276531997,70937.7815136467,68413.6469750255,68776.1042596771,63732.7060436711,73109.0866738224,0.160911641897455,7.27,2319
"P58137","Acot8","Acyl-coenzyme A thioesterase 8",100130.505506706,94363.615331267,114748.697594607,90902.141030575,102148.979010225,102986.744763965,96790.5126936352,101943.08408246,109232.570529355,97540.6195501197,101263.198049931,113103.47263987,100924.926650101,96465.5066535693,101911.547309344,105953.639240618,0.148229518552551,15.23,2303
"P58158","B3gat3","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3",22113.775636729,23144.932093538,25042.8865894459,25362.7461804514,21657.4018401401,23911.6320075522,24507.0589077982,18874.5033570369,23390.0961723868,22762.2425031428,25911.3095643004,21635.3500520721,23950.364160413,26612.9797910974,22518.6945213537,22678.9277212602,0.205454339460582,22.46,801
"P58242","Smpdl3b","Acid sphingomyelinase-like phosphodiesterase 3b",89055.9659965581,62214.6777931943,61249.4955668489,52478.8700840058,70874.5707545166,80484.9892949766,58576.6947835258,57579.674743228,88134.0264884304,76412.9112965806,57777.9404578352,85231.0203307575,54753.7950122477,54401.0555861616,61559.4896463987,71855.1251768125,0.148229518552551,13.61,6255
"P58252","Eef2","Elongation factor 2",1331068.06444847,1265583.89269721,1301791.98104626,1317749.26652569,1376851.09378642,1247631.39780026,1315291.18945301,1182280.96881073,1299649.68849562,1253548.3379376,1269226.79918277,1209126.88973146,1289226.6778138,1260352.86552652,1284240.02522847,1287668.17218556,0.144056185980953,2.75,18582
"P58281","Opa1","Dynamin-like 120 kDa protein, mitochondrial;Dynamin-like 120 kDa protein, form S1",2007310.0701355,2159466.00454254,1748935.91094983,2139143.26085279,2115020.213908,2120416.16036373,2038319.86481152,1872350.88500801,1883560.98060782,2081748.11548063,2006735.1024311,2021884.18937074,2036333.49656748,1938589.97187606,1945848.98910393,2002385.8108338,0.153346930909611,8.89,21870
"P58389","Ppp2r4","Serine/threonine-protein phosphatase 2A activator",1287008.40853422,1345631.76035329,1218380.23800514,1381471.93102872,1326018.23541784,1334607.68816364,1302513.45681208,1303258.87980497,1335619.42515489,1333698.33099083,1378312.43208679,1268443.10281694,1453118.28005372,1272907.03113856,1248089.28412032,1161819.77088249,0.179889036712624,12.01,17538
"P58390","Kcnn2","Small conductance calcium-activated potassium channel protein 2",59730.7226602012,70445.9946413466,61405.3593717555,66673.6040425101,62722.8906376987,64857.3185299516,60703.2817302734,73215.3433064171,66634.195691145,62914.8616590193,66937.7565907972,58610.8800554448,63082.9280555301,66528.5570875407,63362.0037057655,64601.7762825899,0.459904861673556,6.73,482
"P58404","Strn4","Striatin-4",741097.397863618,692058.446341953,469274.990902085,779614.83574138,799819.805715503,719485.98780027,707875.998000129,652174.785420052,710925.625234792,702875.683191061,677194.252353209,696659.333507517,704442.457132381,665782.77536697,695594.609315772,667756.477602061,0.153346930909611,12.22,20694
"P58462","Foxp1","Forkhead box protein P1",50713.4991387066,56912.5628768447,25359.0350872242,49849.5943861597,51829.1582295318,45759.643301988,50711.9341208522,58723.7820778241,50567.3601798977,37684.5437572024,33098.6257900846,45043.1416835881,36706.9720179682,37381.0742065909,37534.1341827059,55396.8183004092,0.136573014526874,8.49,4581
"P58501","Paxbp1","PAX3- and PAX7-binding protein 1",28069.4761419859,29383.3547158059,27441.3345345846,30396.1906637787,30694.7203463287,26047.6609834688,32337.2104067715,34627.8010128647,31881.3722026122,26073.2831464134,30422.1822321328,30145.6542246526,30475.6322210471,31220.7520261692,32116.0145876026,30557.9744691869,0.153346930909611,15.39,245.1
"P58742","Aaas","Aladin",41555.9187575426,36102.3849912927,41913.029169911,43028.9656724177,42714.2715195719,36042.7187278848,41881.323956697,48486.73339652,40127.5609307721,40422.7437482049,48099.8900701004,44200.0744124685,34048.4339073139,42952.9036059062,45067.6670366699,47160.8680080637,0.264391399973557,14.75,993
"P58771","Tpm1","Tropomyosin alpha-1 chain",1640603.84568325,1578859.8528839,1422391.3929874,1622424.09231734,1496021.95187184,1739656.60839555,1512163.49074064,1364787.06723427,1605930.71073981,1636251.7616517,1745693.22866347,1693094.61282759,1601696.68708887,1596284.8660999,1534848.1288956,1687872.90429669,0.126994470778387,17.92,58041
"P58802","Tbc1d10a","TBC1 domain family member 10A",90703.9000616418,83800.4110252703,65635.8805120334,82082.1996570485,92092.8383302603,81706.7428330804,85072.6531636493,76891.388804539,85792.773112026,85085.0620592651,79808.97519098,76862.9973828674,83134.6421087109,86742.422797907,81208.9606404616,80809.3981239791,0.290007450451567,12.73,663
"P58854","Tubgcp3","Gamma-tubulin complex component 3",169930.760502079,159735.80409193,145227.486345094,153381.179412048,152150.630688584,165435.352070813,166043.63444874,187807.943558921,151427.950403013,154393.576485384,173365.448174228,168114.205807615,151862.589037165,142228.89214351,160659.208039894,163383.043311971,0.148229518552551,10.89,6237
"P58871","Tnks1bp1","182 kDa tankyrase-1-binding protein",300530.760760168,310975.536917945,242549.426776949,334313.047959476,335970.164755769,276287.743114662,305355.350528067,311842.77074226,292346.848216692,286187.364648461,304966.035494535,293437.603496184,297319.94165044,298828.732838947,294484.336932772,317590.2478563,0.142687438305481,8.49,3165
"P58929","Gmeb2","Glucocorticoid modulatory element-binding protein 2",27803.9085836564,32950.4354733081,15943.9955809096,36939.7078898006,34505.3156521383,29308.584270057,35121.0486330334,14243.8418273523,27111.8951610224,28316.8532106031,25248.0674266928,26694.8655446581,32904.5037596061,26305.7648553115,23495.1045669439,17976.3830931979,0.148229518552551,9.14,1119
"P59016","Vps33b","Vacuolar protein sorting-associated protein 33B",806657.311874518,795035.779749829,828573.344320061,761166.679778179,763421.028667797,800837.126374065,768470.044381773,852904.644704356,798324.462591793,717046.472576119,810039.715432456,816275.015163056,747844.481542101,798647.776692593,792003.902422126,838939.976005724,0.420606301741728,3.7,4905
"P59017","Bcl2l13","Bcl-2-like protein 13",441382.529041484,424729.625603641,277984.326616647,458377.106758161,455271.811753688,414745.153186136,389140.814332326,260253.107827575,408496.003717562,431292.968428513,351388.260900241,351208.741274268,412667.23316206,350523.865566608,384822.505504873,268239.546333669,0.142687438305481,8.1,10826
"P59108","Cpne2","Copine-2",264187.518789302,244868.224670983,261667.238397105,193161.383665914,252447.218085812,305874.107173705,229697.998343553,278598.395362249,234632.443302959,264666.630418397,224735.369488135,274250.539491088,232789.803437309,251828.265456809,238509.448723123,261687.290691792,0.168355309004035,10.94,9958
"P59114","Pcif1","Phosphorylated CTD-interacting factor 1",167945.587525286,167484.19536031,157182.064876842,194785.535453417,161291.033311279,171320.726814147,199813.632848171,171089.548668218,169149.717365877,154025.719591266,158145.315874069,175990.719319198,186924.709464662,158268.003428632,161705.378509694,169025.466746125,0.168355309004035,5.98,3913
"P59235","Nup43","Nucleoporin Nup43",31558.8051730758,34039.6800222916,31778.8134128269,36458.890651494,34905.9704513858,31731.4597372673,34962.0394775081,40740.1383286171,33416.3894773631,32814.8019773362,37863.6041928763,32303.6513274709,34506.9741098136,33303.4127118159,37091.6572125209,39113.6122806215,0.179889036712624,16.43,183
"P59242","Cgn","Cingulin",5686.03455312997,2690.58365520022,6309.5265598862,8322.3966865788,4806.75635861418,7693.75034952619,4817.95513353076,2645.10384986998,6883.32770788519,8348.69896858005,10092.8428579148,8610.23262769027,12364.339820616,7556.83439459722,8463.35973723375,7068.51719448473,0.102427562766659,19.01,1602
"P59267","Zdhhc2","Palmitoyltransferase ZDHHC2",29869.31680481,28844.8632735584,18442.9703227608,29475.9791470624,29640.6732736467,29683.3125717049,27675.7748942496,7937.69139038029,29737.5346692715,30909.0923982912,25077.6634945255,29010.0666441293,25552.9813360099,26656.1349512657,26956.6465274666,16158.9973976936,0.142687438305481,18.79,1250
"P59279","Rab2b","Ras-related protein Rab-2B",128528.524124046,114779.805697687,142784.00888028,136146.648934962,118123.765417826,140071.95019647,133216.470260828,148278.309106842,128597.887061316,134184.635349256,134313.954454917,134010.795560973,133735.062938822,145052.930330794,146925.336736257,150644.923545077,0.148229518552551,21.62,3382
"P59281","Arhgap39","Rho GTPase-activating protein 39",372552.998473185,354120.073972871,297477.567850013,413990.08523483,430497.222321705,357687.016926132,385115.343610086,395974.456073864,347554.396666987,384186.318674335,348917.861114117,330642.394812458,368717.59121,404917.849886851,399218.609510632,363333.157279399,0.144056185980953,7.07,7508
"P59325","Eif5","Eukaryotic translation initiation factor 5",688413.952332351,642510.424016772,770566.560485914,658780.176635007,655612.967288894,625127.196683725,653115.508931087,747275.007919716,689329.299784328,601199.394537508,737616.560392575,658361.890939908,671363.835112031,699706.751578484,708551.075505049,716912.595397829,0.153346930909611,23.71,15576
"P59326","Ythdf1","YTH domain-containing family protein 1",68752.8017256844,63818.0364755235,66987.1894518535,61204.0973577625,67293.1482971123,61910.3580512195,68867.9333310121,74553.7901840006,63504.2400594377,63673.7469534726,66920.9643443776,62638.5023184241,60929.0480628911,64401.6900554969,63876.4263784744,70308.7943112359,0.148229518552551,8.5,1417
"P59481","Lman2l","VIP36-like protein",189949.931052227,176724.440997946,184420.663076169,177546.07163795,161157.149577902,195615.042399765,174423.115077051,201855.174802086,177268.401471567,176125.02902813,200818.851368969,181707.744733161,180617.355018631,176889.594948601,176186.846540171,182828.487103715,0.349513536094762,11.81,1978
