"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"Q03717","Kcnb1","Potassium voltage-gated channel subfamily B member 1",107308.55510992,120998.395636976,111936.189010987,112650.065588715,120394.620732752,106176.681231773,79802.5690037844,101781.531594674,130830.557928085,81673.1206791742,139507.795429829,114012.978509724,121650.676611183,132611.179296075,56383.6939711607,88474.7677577934,0.121212053044845,11.44,2372
"Q03719","Kcnd1","Potassium voltage-gated channel subfamily D member 1",14767.8029576739,15785.7542033236,16951.5848394896,14471.101627048,15682.0500673238,15404.8291755642,17108.2746360252,15065.5818128683,14629.1344715865,15470.4536354787,14983.4453113082,15716.895417062,16394.2503468772,15196.4665550084,14548.6461494364,14524.6042019013,0.14521094322486,8.29,265.8
"Q03958","Pfdn6","Prefoldin subunit 6",115606.357995119,146296.888301145,139977.356562448,146508.572620693,136665.008188403,122959.717425324,139688.360662595,129191.628432748,123375.010507041,146561.188704335,139108.930139936,129234.587591984,138448.315261753,139473.732670561,130425.862234647,139629.810471344,0.111568025456355,23.02,2546
"Q03963","Eif2ak2","Interferon-induced, double-stranded RNA-activated protein kinase",10233.3801144533,9177.18133294982,9377.78270341793,10685.3458116805,12273.7547950084,9868.61974556335,7893.42097729122,7907.10457632699,8020.35757564364,12989.8534549144,8805.25730709853,16292.8202589445,11903.9980859833,9773.88085355731,9751.02047104943,10500.7585797079,0.175006217189221,18.39,1114
"Q04207","Rela","Transcription factor p65",14311.2104648981,13653.0689264467,14454.903133786,10404.5446056389,13052.4804086572,10395.2773571085,19209.3494323446,15147.9669442071,15451.1988363719,15394.9548471097,19086.9418663398,13240.9526191821,10970.7624478372,16097.8931823689,15284.6559831736,9694.42742546742,0.121212053044845,13.45,1357
"Q04447","Ckb","Creatine kinase B-type",1665252.47108905,1982882.3331502,1995620.05779818,2040769.3863931,1933220.00194074,1778170.50614983,1861516.97169305,2073206.60980464,2003452.53440468,1725934.25936184,2151829.40369743,2155931.40999044,1977032.01497326,1908237.42131382,2315526.71329798,1914993.59918937,0.175006217189221,18.88,49394
"Q04519","Smpd1","Sphingomyelin phosphodiesterase",95077.7177103012,119701.397218576,120801.964350089,115438.210780782,122093.511610171,108142.781244627,112676.148539455,107340.881536279,114302.381690719,98615.1054231725,107087.092635359,108009.115568608,98784.0089141096,101052.995173808,117074.896340564,112446.976712275,0.111568025456355,6.4,2533
"Q04690","Nf1","Neurofibromin",647096.131814939,813515.998144744,769434.970980919,765461.68842712,794692.145627358,754082.08566549,755455.187787372,810629.219929027,820863.563948819,813747.820482414,809466.401244144,813759.75763608,718219.423579164,761505.778353982,758113.076496686,828723.048593135,0.0886980335892281,14.36,29934
"Q04735","Cdk16","Cyclin-dependent kinase 16",412464.419929591,466642.978693364,448987.678820787,453283.902672929,473688.737374881,456541.057157159,411320.130198504,439849.015355617,469248.436159554,449634.165924661,459186.419989387,432054.911587035,476732.424845984,448272.489996471,413652.830241128,427203.9621424,0.257392027246985,13.84,3890
"Q04736","Yes1","Tyrosine-protein kinase Yes",70187.9145004463,87071.978103269,77718.2832668641,76177.8749897379,65929.3446875169,73665.1115221223,79181.0136503805,82345.699748621,75542.1091031533,96831.6919972696,84456.6685270354,79591.092044701,63719.5735211371,83518.9025012952,89666.7108855228,85528.1358186289,0.121212053044845,18,3902
"Q04750","Top1","DNA topoisomerase 1",9320.59606488745,10560.6096604438,10595.5834132385,11250.7666475132,22918.547004994,8217.86835521284,10609.074747268,9520.22256153467,15107.5325662412,11380.1224824779,15437.0254292934,17483.0576855888,12856.4412115636,9802.65555180617,8989.89753378017,9245.81482977314,0.0670355818394528,13.91,2350
"Q04857","Col6a1","Collagen alpha-1(VI) chain",64399.8131975278,68880.6015416055,69929.4011984704,82257.9300397287,60820.6664108294,80647.8622984682,100431.387292186,84518.2724800354,64216.372358362,80871.749638436,74625.9319023202,67571.3672177292,63144.4463290747,62824.695927813,105904.408249771,68756.906447195,0.14521094322486,9.16,3168
"Q04899","Cdk18","Cyclin-dependent kinase 18",193067.503508043,238643.077983932,234041.951705387,243470.47458,234906.983335544,239682.140783632,275760.364228379,277169.035653634,243608.47503197,339810.548633821,210521.824163455,244993.681201371,205807.156915855,231982.595749326,201629.562374247,284710.032503044,0.0886980335892281,12.41,18394
"Q05186","Rcn1","Reticulocalbin-1",170285.050283595,245328.920293304,242706.040547301,227214.763001924,214474.58084127,231386.812602399,265500.958555025,273836.967654958,260318.418522056,300249.059366387,228476.185352617,249765.54691559,182757.726332346,216043.723785472,150239.482634346,275199.848655587,0.0837529367618973,12.27,24570
"Q05793","Hspg2","Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide",232563.744574737,309703.722696724,277335.461872846,296463.652718755,317911.662186018,275650.809797408,305198.809535361,295060.276068441,285781.677423568,271379.133280992,288633.678772652,304494.742819112,287658.204232476,283097.901750539,398303.1965559,296583.596152135,0.257392027246985,18.87,7022
"Q05816","Fabp5","Fatty acid-binding protein, epidermal",592064.072201297,639611.708914697,611314.822838931,546186.392891144,622548.475839571,671275.439062899,613000.022763081,572787.326793636,629354.694141831,675008.073038781,641795.363302449,624559.77153145,614309.177772045,693178.768339545,627137.803705116,660408.984767523,0.0638933935172341,17.45,16777
"Q05909","Ptprg","Receptor-type tyrosine-protein phosphatase gamma",222143.279568412,238752.554785355,258357.321712311,226622.928733158,272025.134205728,234351.386054341,232142.322156012,246799.433383626,239701.922742408,244499.699756822,229639.561665779,228308.359730812,234478.945356835,224799.406675099,185751.48217933,214271.656265382,0.0569355410159052,9.78,11938
"Q05920","Pc","Pyruvate carboxylase, mitochondrial",981582.350846768,1144291.50859153,1155363.14558836,1109348.4432936,1179989.15039256,1177374.60443379,1129704.04922494,1128260.01264334,1092784.0597831,1132574.55217113,1142190.24058859,1193132.86865533,1189334.52812281,1158731.09568616,1337461.57946286,1204523.64755655,0.0602188781624941,20.51,28872
"Q05A62","Dnal1","Dynein light chain 1, axonemal",165324.415922997,172610.091648538,200418.259204289,183184.421262396,198123.970202737,181173.107575794,184048.562418608,190654.81772137,172538.428626792,186614.785205788,172959.462644159,174178.524138981,175450.308043163,168890.2436692,123844.479923784,176027.807448951,0.0717662087945772,9.38,10115
"Q05AA6","Drp2","Dystrophin-related protein 2",16673.1812839829,20124.7891506264,17945.9120849463,19014.5976046319,19500.5677999861,16865.8571156031,16898.3951104469,16033.2651431264,20712.8452316169,15417.023868768,19183.6326802238,17394.0373378417,17815.3608029661,16415.6769069802,26962.3530082243,16634.7301079585,0.211125230755249,22.29,881
"Q05BC3-3","Eml1","Echinoderm microtubule-associated protein-like 1",471200.969358251,582039.52059471,521040.453220649,518790.647813463,559954.615845457,539417.66853861,528711.356280291,523947.661404524,582771.828421246,515962.173751557,512975.276704607,582923.551033205,585989.828156337,606682.479466546,873763.723925049,559508.599285459,0.0569355410159052,20.6,41947
"Q05CL8","Larp7","La-related protein 7",41230.748413586,50156.9763804404,43851.8949017387,46490.3344808901,48160.2666653684,46553.4413862373,44154.0843128816,46585.8990884767,47535.3043414453,46507.3246050065,47010.2686634515,45961.2644393122,49581.2183315884,42856.2759927815,45751.4589024118,46094.3510914725,0.175006217189221,13.97,570
"Q05D44","Eif5b","Eukaryotic translation initiation factor 5B",461197.845756303,490381.289667476,487323.631761526,528277.210675807,531477.890608724,490234.776162591,520008.210938152,473246.963108667,503054.122088907,491756.696967316,526511.589427042,483435.180766201,499472.706302931,507549.295705005,484497.596867209,480219.264658361,0.233713061441298,12.12,6749
"Q06138","Cab39","Calcium-binding protein 39",1162942.34732442,1329086.96809857,1250958.52935837,1292230.3200001,1348634.14197021,1242012.31403048,1408130.35708154,1308623.7314667,1309561.42837099,1290245.13055497,1312403.13952266,1254570.00722568,1298002.70960226,1244482.35553602,1396964.81788666,1284447.13593438,0.14521094322486,12.5,15861
"Q06180","Ptpn2","Tyrosine-protein phosphatase non-receptor type 2",15660.4863899911,19426.4244104751,19775.2501309323,18614.9747594504,19560.6126428987,20973.0760124413,16914.7299193711,20564.7336197759,19010.7614728574,17755.3606070392,17973.3232702173,20675.9990027047,19317.3322842075,17031.1449580454,27240.7305782537,15069.0347612657,0.191827664342425,12.59,152.2
"Q06185","Atp5i","ATP synthase subunit e, mitochondrial",613362.538509294,757000.642740906,805271.222512036,743043.220147551,775521.6050613,729682.219924595,731447.556612229,708456.496564895,783243.612212062,687452.852358423,813874.702270946,802562.179120723,759727.633988335,775438.049902658,693157.604423911,794211.136342706,0.111568025456355,16.52,17521
"Q06335","Aplp2","Amyloid-like protein 2",523016.938062289,619813.07818718,608915.339989014,697318.033784309,607906.788286494,556394.400485014,655239.817506139,636769.589261694,581179.692756517,561376.819981309,740963.36440782,652558.356942556,656417.631618335,655943.163576207,607197.496859395,593952.902590767,0.28478166684765,17.32,9115
"Q06890","Clu","Clusterin;Clusterin beta chain;Clusterin alpha chain",1449984.39888125,1372504.57627238,1377521.16825097,1367097.98515986,1532584.71539121,1386974.45467606,1299257.79087784,1272936.00535073,1323678.14586118,1327406.36383025,1286115.68316315,1300227.10363647,1436187.75814243,1372216.58013005,1092841.75850054,1404576.6339759,0.121212053044845,5.46,31437
"Q07076","Anxa7","Annexin A7",525896.266558814,526384.939176553,562572.323240324,535039.205247181,584710.56693175,568387.707558416,510923.772674132,525913.632959423,533515.5417856,545248.697747425,547991.619199897,552842.305667932,530609.831373147,560959.716971128,477308.714601022,535774.182764531,0.211125230755249,11.16,9831
"Q07079","Igfbp5","Insulin-like growth factor-binding protein 5",9083.4696319142,9887.67494470496,8864.11504702965,9866.58197288892,9427.63527447304,11306.3952229006,10872.4619490495,10949.8300478668,9665.0529383979,14675.476592434,9893.11915604948,11398.440843493,8048.32065813733,10603.4870884072,10003.6299709396,11423.5645945704,0.0772775102241011,13.77,907
"Q07113","Igf2r","Cation-independent mannose-6-phosphate receptor",146211.166360967,157002.505678365,166768.78687166,157460.330392772,160166.746381834,142746.671694366,134699.52453741,154279.665080865,158311.922386833,154320.834862263,150117.186211963,155178.042576802,148848.370035792,137248.71672643,149960.510094454,149285.132060963,0.103064156649108,3.91,732
"Q07235","Serpine2","Glia-derived nexin",192107.522308126,216459.09454038,202768.660618343,250739.443946471,200990.426912964,207548.134894552,288269.720689553,263556.57980215,217213.100392588,275205.016071185,266481.090147408,242219.242848748,203718.191511238,219491.458748236,195056.480270636,227782.254073896,0.0772775102241011,12.88,19949
"Q07409","Cntn3","Contactin-3",85074.9895039479,95620.5633490579,87466.4088268448,95499.7798029174,98397.3916394982,97203.4528111276,76277.9580770062,78785.0042829755,96079.780077412,88057.5728301336,89617.9435151616,85768.735408996,93827.092699533,82294.1643970603,54108.4867947794,80696.9003761357,0.132870514408682,9.33,3653
"Q07417","Acads","Short-chain specific acyl-CoA dehydrogenase, mitochondrial",387270.641382466,442642.479699397,418300.642723581,417488.464251095,425632.156403056,433652.413196495,422658.237786946,469648.358407614,422543.796318826,436221.546577293,459056.8284784,428433.540359596,389611.17931126,413373.453738787,553530.567161629,443146.248674163,0.132870514408682,16.4,7945
"Q07456","Ambp","Protein AMBP;Alpha-1-microglobulin;Inter-alpha-trypsin inhibitor light chain;Trypstatin",34157.3527090003,10040.7213408017,14559.4558045565,7861.47340233049,5099.35769765462,14107.9151168431,15204.103505062,12380.2260407771,9370.61571143879,16270.4883226515,7790.35736550355,12954.7893490521,16039.3127146658,13779.2423190815,15271.5368703033,15506.8731051839,0.111568025456355,23.8,2678
"Q07797","Lgals3bp","Galectin-3-binding protein",7998.34925469568,10225.4601722575,8046.65622339402,11637.7517866692,9341.67351275818,11436.1167734265,9268.46237155912,8615.48904934459,7466.74875479082,10795.4230131345,5922.59505903234,6443.09813669308,8728.98790781863,13220.8183944499,9182.59230994202,10465.0029021508,0.0951249588703207,2.62,1187
"Q07813","Bax","Apoptosis regulator BAX",106617.012763614,122034.897036045,125887.667178719,110921.682893483,119647.49373102,114193.721329961,119611.597236031,124339.644775236,122988.646135093,131987.478766789,129052.929963428,110491.956544343,121051.569475626,123935.149787859,123769.357052167,110347.748856619,0.14521094322486,15.04,2992
"Q08122","Tle3","Transducin-like enhancer protein 3",4037.57470478421,4853.08477899816,4332.88862139744,6068.26159673822,4207.77246969064,4448.29714447833,4660.53246691911,4304.28315337809,4688.11358248652,5334.19072326732,5085.2794655836,4569.92756857585,4684.41299769308,4906.6828936911,5253.21709578009,5665.05140084799,0.0638933935172341,20.95,302.1
"Q08274","Dmwd","Dystrophia myotonica WD repeat-containing protein",126215.263999617,140482.82761852,142921.834827809,138961.783924295,153281.118661972,139143.790345635,140568.150979675,153343.126250008,157683.023731428,151063.773908215,138672.030089826,142890.980649444,119797.317212325,145073.644084081,104679.876001378,146522.550706117,0.103064156649108,11.63,9047
"Q08288","Lyar","Cell growth-regulating nucleolar protein",2899.1039605292,3683.8069349409,4170.5612241859,5919.313268423,2699.21415226012,2984.88663745866,3300.89600922882,3690.56356739259,2911.7455266292,3510.91543587114,4207.19918139535,2426.69523812862,3069.22488056838,3003.69933354279,2296.83203647888,2911.90436217636,0.103064156649108,4.88,350.9
"Q08331","Calb2","Calretinin",1321596.94649142,2027574.54571875,1685520.7833999,2593900.29140156,1122284.73973488,2042449.50144943,3338840.33460102,2917561.38387117,1391997.14134491,3175336.58014388,2420299.91267719,2449733.7512068,1177120.99335882,2038612.89027119,6081482.1346027,2452194.03908524,0.233713061441298,17.32,267529
"Q08460","Kcnma1","Calcium-activated potassium channel subunit alpha-1",834294.497202714,988527.900102922,939421.922897212,900490.777667478,1070144.14946377,979767.398422589,802881.991169661,913521.407186545,1080339.31340995,922927.601634765,960267.313023366,916437.904258437,926469.143033073,973499.276334977,629396.729188667,946409.599779201,0.211125230755249,12.04,40445
"Q08481","Pecam1","Platelet endothelial cell adhesion molecule",27953.5616845308,35952.1077911683,31195.4576960574,28510.6782968299,29106.9561574447,29968.9671712884,30056.104169899,27854.3802536345,29416.1399222227,31244.1078501474,30516.8372558167,29228.9396031491,27139.2084820501,27432.8668475656,30708.8418833534,29324.5089554602,0.14521094322486,6.01,329.1
"Q08509","Eps8","Epidermal growth factor receptor kinase substrate 8",275527.807131918,329358.280182228,300248.588632178,310891.423463699,305134.207288565,308696.893299645,308384.78859631,335383.98344482,295200.912786609,357487.891241547,280821.56664881,297693.837772495,281176.902948338,298693.753075529,431146.704115345,342074.513244626,0.233713061441298,20.95,8752
"Q08642","Padi2","Protein-arginine deiminase type-2",246542.320962204,276660.51391397,292736.650420395,252327.71221112,271111.344071452,283634.739323978,300709.766711235,261862.036925778,312226.055804489,237869.620207,244205.016966194,280857.598060214,273328.822054297,274476.187737208,347588.628829448,270979.399834807,0.315349702112573,21.79,4391
"Q08879","Fbln1","Fibulin-1",9351.64439997684,13330.5197347589,7217.23072553637,10068.2836061529,9661.28083119387,7780.54458749283,10187.459022273,8983.9103226659,9863.59912552448,12445.0643267509,13746.5732875085,14305.1191902821,10311.6760632503,12685.3813082805,10609.5909523043,9337.64778013707,0.0602188781624941,17.56,1684
"Q08890","Ids","Iduronate 2-sulfatase",27170.8377539252,34561.3750532474,25936.6293623194,29205.1027738622,28111.3573638952,29747.4336570318,25894.7785971538,25482.4290741108,28402.7680417439,30540.5033554373,30705.3321210675,28246.390913892,24323.1000265171,25197.5958278381,20345.6392891555,32158.5777039002,0.0951249588703207,10.84,688
"Q08943","Ssrp1","FACT complex subunit SSRP1",166157.918695439,207342.675222605,189944.384014033,203544.978607556,194915.431650262,191070.32544677,213692.979356795,193191.069512186,183734.563737524,199653.188652668,210453.753663711,190626.254179293,190511.025261595,201233.962242081,228625.055604522,196055.352996012,0.257392027246985,19.91,2681
"Q09LZ8","Agbl4","Cytosolic carboxypeptidase 6",21711.0730292814,23606.3536634888,23436.4931814398,19565.1285929523,22165.1244962291,24954.0988433603,20701.1790168023,23333.5462761852,23265.6733537416,19944.9664045958,24341.7907998136,23979.3316467809,21436.9993574272,22690.7794150311,14989.111701374,25136.4220664893,0.233713061441298,11.24,834
"Q0GA42","Cnnm1","Metal transporter CNNM1",252813.154790989,346230.600914174,309348.482497738,325138.744413786,325592.518685617,292163.450471278,309549.240416207,306023.911163173,333138.075538275,305358.836315578,303918.379541881,328571.403612768,306483.294224248,295955.537219614,333163.133493753,315193.757286573,0.28478166684765,16.33,3944
"Q0GNC1","Inf2","Inverted formin-2",435216.118748762,649787.700482891,595194.300612286,611287.03079718,624153.901460674,524622.244342317,482532.555700924,556983.261915734,630053.907415919,479827.381633527,561971.896327885,579897.151513151,611183.222775267,551925.917226994,341546.80620597,465144.562862104,0.14521094322486,9.31,20414
"Q0KK55","Kndc1","Protein very KIND",181208.876407083,217222.670982361,194779.478518237,166949.19530653,217117.402045158,214947.819961033,195270.12405867,190471.402919033,211248.032034093,217984.489370314,167686.726117617,225977.325460459,204580.002495768,224763.394496617,303588.329725131,246142.144296138,0.0569355410159052,19.86,15236
"Q0KK59","Unc79","Protein unc-79 homolog",20017.0925157431,21663.8252388964,19828.1365858384,20301.5959685399,21948.983938904,20403.3014185332,18968.6571436476,19308.6003098555,21229.9531287463,20980.6360587431,19980.1985820355,21968.6545606673,21262.8319425856,20279.8203689586,18747.7400360892,19282.1127957688,0.121212053044845,14.51,295.3
"Q0KL01","Ubxn2b","UBX domain-containing protein 2B",59200.1616767597,67691.8407375696,65799.5227414044,69351.4773223498,59531.5880859515,60004.4643143673,61584.8695948718,61888.8289155147,61243.2489102737,63226.276124438,63103.1543438756,58196.1871354005,69011.1963390643,63120.5768405719,42004.2918075586,67191.6774769905,0.0837529367618973,4.55,1491
"Q0KL02","Trio","Triple functional domain protein",2134435.32057858,2569750.47195037,2272751.70545106,2289922.23917259,2572432.90133173,2264925.36595694,2060899.66428586,2183312.31671652,2475896.25232566,2197975.52750791,2383400.19949246,2249284.18373504,2310122.977097,2340383.77245938,2314340.49633627,2355015.57495273,0.158995409219089,20.88,24699
"Q0P5W1","Vps8","Vacuolar protein sorting-associated protein 8 homolog",272571.362555356,325955.9889797,304558.332206451,312401.775747716,314879.001187515,331993.159251431,296614.221891138,314010.32430742,325042.206823259,314883.302608452,319385.983859422,309946.760199593,310581.828655778,316891.850150873,277373.893026027,308025.288863283,0.111568025456355,12.73,7914
"Q0P678","Zc3h18","Zinc finger CCCH domain-containing protein 18",34779.3391191854,41936.462933757,37819.6678886116,44789.3607378242,43014.3113039078,40694.1045521598,36365.2571696552,39071.9605900225,40474.4631774623,40147.3023901915,42121.2475275836,39023.1674179645,38088.5620761176,39461.8080358105,49103.8784230871,34154.3498979829,0.315349702112573,15.58,255.5
"Q0PHV7","Dact3","Dapper homolog 3",3656.50172704296,4243.99762791236,3308.07882129512,4290.16418456317,4696.39992117297,3427.80188827189,3769.25726971489,4279.89825733516,4355.88244969664,3947.95325425712,3469.1036294685,5200.70350299031,4896.40251158091,3843.61045346993,2888.11203282658,3250.84696046404,0.121212053044845,12.47,217.5
"Q0PMG2","Mdga1","MAM domain-containing glycosylphosphatidylinositol anchor protein 1",38820.8860195342,44459.9619802033,43452.5020061583,55601.8908240477,49727.9826143383,44568.897439159,59014.4048564084,55622.2970267936,43641.867765904,57935.7708677732,57202.9881936781,51638.9166255478,34249.7006407102,46835.2425346199,35935.4490050777,50019.26091053,0.0638933935172341,11.79,5590
"Q0V8T9","Cntnap5a","Contactin-associated protein like 5-1;Contactin-associated protein like 5-2",57158.7218488401,73008.682615875,71183.9472095363,66143.2263327838,78119.4914477386,72349.2788685436,74865.797738541,71055.4340260628,72770.6094263194,82175.3619018124,61331.1115501446,64928.9841063915,62037.0067628996,59400.574928377,52029.0531441421,73199.6884449397,0.0837529367618973,10.64,5474
"Q0VBD0","Itgb8","Integrin beta",177993.602573753,209363.208235121,202601.435936067,211028.386030502,214625.698483482,205915.809894568,189633.02519584,199503.852878731,210865.643805259,198078.189624221,205317.193827184,211238.764454211,209831.791426707,195373.4524504,222772.715368361,220390.930574572,0.14521094322486,19.83,3697
"Q0VBL3","Rbm15","",34406.1822859751,44937.0233199177,38087.3784693439,49267.5632456015,43906.0632212958,34275.4222485912,37629.7082027926,41636.9948139528,48784.828920947,41683.9349327571,49338.1597270308,46994.0339795986,41917.9512461983,41883.2714943874,50795.5175318077,35981.0322304166,0.0837529367618973,17.55,3830
"Q0VBU9","Ppapdc1a","Phosphatidate phosphatase PPAPDC1A",31990.2572819838,36385.4700420625,31194.2429515963,47664.1901662128,34730.6608445781,37706.6816667031,37566.9584075387,40645.0122601263,35985.2565247416,38130.2356901929,41541.0686291808,41633.8823325164,38910.0261411629,38882.2583018037,37949.0436328369,30544.2632683427,0.121212053044845,13.76,1267
"Q0VE82","Cpne7","Copine-7",494512.237197825,432091.26712613,691008.425968801,440290.726505992,708924.949383286,587578.451592941,696549.465382699,674864.749467209,470412.756976076,800492.945900688,438398.183405717,517212.843037313,416591.16303698,510678.580872585,465858.265317901,670248.151712936,0.0772775102241011,10.3,76942
"Q0VGB7","Ppp4r2","Serine/threonine-protein phosphatase 4 regulatory subunit 2",52112.2774716081,49092.0430087491,48393.4240393431,51629.9008953001,51170.6621562382,42473.2708260032,46566.4885171956,52133.9807596519,50640.244749168,47308.5048257879,50122.3485971695,48753.8057762007,47335.4002777183,52913.9475417561,59092.6615115391,46999.4819557263,0.191827664342425,22.74,1572
"Q0VGU4","Vgf","",337690.466488105,414746.867041243,404971.976250025,428099.128810426,428160.109111952,401540.661696228,472543.513656509,462228.254740805,397356.248115926,502298.82407506,349380.87014164,399650.096993761,395718.03979005,396257.005870344,317295.88578032,491828.168828172,0.0886980335892281,10.61,19730
"Q0VGY8","Tanc1","Protein TANC1",56073.1533973967,58896.5268717453,65565.5857888425,63308.7035230041,73199.7006483545,62630.0257165373,72094.6514033998,55883.5528857009,62112.7422895405,58020.6324837287,56672.6926991721,66933.4042633802,58029.5195729054,72514.351177189,104139.111074833,62974.668794331,0.175006217189221,22.24,3308
"Q11011","Npepps","Puromycin-sensitive aminopeptidase",2581507.93236952,2993121.11212918,2992666.99374187,3001692.53444855,2878676.57962561,3134417.64858213,3232113.2173286,2935474.64264654,2942457.12307863,3040291.26895224,2942174.36221741,3047577.48502481,2841492.06509752,3018732.17085841,2914138.94432055,3212849.08940968,0.191827664342425,13.08,45646
"Q11136","Pepd","Xaa-Pro dipeptidase",545602.094212792,608161.088852119,593667.486474509,582098.659413749,617697.291179268,635203.932764106,603756.971627919,570544.685262407,615612.195018876,594245.364507929,587104.910775174,595377.047399008,585998.206844632,622893.356473859,699998.07821838,576953.370283808,0.14521094322486,17.3,7301
"Q148V7","Kiaa1468","LisH domain and HEAT repeat-containing protein KIAA1468",1325084.14308642,1531011.04410752,1491068.31902747,1530050.57338964,1506066.30660194,1468131.75640101,1401522.37781718,1490232.25299027,1468794.45531461,1494992.16567651,1540812.81222756,1454890.89771132,1418950.25927919,1487480.43420832,1133984.48901619,1544845.37767752,0.28478166684765,11.03,28632
"Q149F1","Rpusd2","RNA pseudouridylate synthase domain-containing protein 2",10366.548198487,9829.71910432402,11130.5071651774,11547.9632140988,9594.8549465138,11210.1427259147,8734.81766792611,10358.7610047276,10111.7431455514,9648.97333925611,10445.5234280423,9405.67545823518,11500.3539648235,8859.87440791322,7532.69252049957,9789.86663611365,0.103064156649108,5.9,349.8
"Q149F3","Gspt2","Eukaryotic peptide chain release factor GTP-binding subunit ERF3B",105243.672259281,124023.140491966,127774.160582695,123130.531985381,116959.10402286,120068.793791263,138714.812457777,134796.037572962,130045.578942631,147235.992918805,117639.874610027,121000.763732619,109480.638232575,119940.927734623,92972.6808088315,142724.691800841,0.132870514408682,11.95,6475
"Q149L6","Dnajb14","DnaJ homolog subfamily B member 14",118542.482990699,129252.793891869,134747.810804603,140615.93428086,134450.434999718,134963.345080487,129608.305620578,134261.060243717,132535.74075565,133050.20473032,126263.230834905,128835.057747987,137430.986998549,130164.050466756,146150.196999581,142125.812240305,0.0670355818394528,22.23,2271
"Q14B80","Kcnc2","Potassium voltage-gated channel subfamily C member 2",47134.7825100008,42975.6931231908,47210.582638277,39640.6164690589,49296.5117507722,44309.9610821183,41272.9568061193,37840.9940101105,45970.9070399997,35015.8609357504,45515.6815884512,48288.2998320002,49980.6249451074,45476.0622099587,33330.6548025861,44809.0036550664,0.28478166684765,2.94,230
"Q14BB9","Map6d1","MAP6 domain-containing protein 1",345269.872026753,378768.5776645,390965.613401184,401794.834854154,374758.955729905,393629.769276946,295100.961511967,344238.270441243,405121.114096173,285182.754544089,413957.940250143,369201.888501613,419896.991954928,386435.885663579,283196.002080793,357259.524236876,0.233713061441298,0.34,6528
"Q14BI2","Grm2","Metabotropic glutamate receptor 2",667395.553891304,657447.226700658,641252.784706904,723424.718803828,704983.768232952,628638.011093078,499732.043048318,591464.017939522,634404.983734334,536210.748545927,707578.034052763,613200.924418157,678286.21509735,684237.666901496,461718.362373884,591265.14933785,0.158995409219089,3.2,18451
"Q14BV6","Ydjc","Carbohydrate deacetylase",7500.31712506255,8043.44525612518,7729.87521623492,7289.42043257433,10410.1896692449,7968.31768689739,8263.6995931894,3427.37651131298,7914.72112866752,10405.3002754125,10708.6283218444,8785.30218626851,11523.6548916804,9157.75739966322,6394.68467935771,10331.226681622,0.0837529367618973,18.98,876
"Q14C51","Ptcd3","Pentatricopeptide repeat domain-containing protein 3, mitochondrial",330698.59703509,403582.129085127,358299.240373003,354427.494005128,359564.80320564,388315.974184979,354832.069671666,398637.504108439,389944.27672316,350237.005681024,379651.481510575,364472.885225082,347469.501353937,357060.174471285,349579.499134957,341828.533833607,0.0670355818394528,11.14,12094
"Q14CH0","Fam171b","Protein FAM171B",172908.903394814,184169.106345643,196281.918893088,204143.806023081,189792.7191461,180149.00327528,179807.543702032,198869.91614821,184053.269810492,197482.4328664,193111.661035252,182239.227262296,169911.096804255,174036.560435103,119818.21904937,184717.04075221,0.103064156649108,9.75,9061
"Q14CH7","Aars2","Alanine--tRNA ligase, mitochondrial",70672.0410809897,77824.6996528725,77368.5144567003,75091.4850964372,79465.2780455615,74707.7036497125,67419.9635487318,72427.3047736452,82207.1896860827,73124.1427878348,79943.9434784619,79012.3098713236,77817.1262480818,76109.5147858615,85395.2277622002,66058.6440567068,0.103064156649108,18.02,1907
"Q14DH7","Acss3","Acyl-CoA synthetase short-chain family member 3, mitochondrial",12119.6849499974,15337.3739032473,10540.1920658393,12457.3153812131,11280.880021827,11629.4102024479,15418.0736245699,14917.8373586176,10278.9546753379,13518.0914312158,13600.6235475194,20057.9695962558,9505.03259989777,14638.453497843,26587.1176136511,17034.9819832794,0.191827664342425,19.37,1340
"Q1HFZ0","Nsun2","tRNA (cytosine(34)-C(5))-methyltransferase",206008.833535691,247338.224526512,222355.789479837,225177.413755341,244309.557801103,226634.275530505,234365.788622985,225664.500277902,235706.978971994,242385.558772703,230055.563856985,237402.238972741,226320.739418598,247418.079937525,250950.994955988,239813.339896385,0.0638933935172341,1.14,4644
"Q1RLL3","Cpne9","Copine-9",44607.3503087243,54648.8196814995,46449.9303764271,38474.3524208471,42400.2497424912,39995.589776623,35187.2790422013,41787.1207325712,54130.6640300434,40246.2745787389,41977.0497490821,59198.3233399894,53129.4390903624,54129.4697481882,77909.2988826142,45914.6508031958,0.0602188781624941,21.14,6723
"Q2KN98","Specc1l","Cytospin-A",43955.0863422507,45087.5015387493,44570.680435801,49884.3260154322,44137.9706374975,46124.5711849053,55980.2627892182,46647.5599835899,50374.8180343514,46273.9353488572,47220.1885644587,45668.0881441457,42494.0306472505,42728.192331905,43336.0025245548,50295.7398264773,0.0670355818394528,11.25,1671
