uniprot,3.00,3.00,3.00,3.00,9.00,9.00,9.00,9.00,15.00,15.00,15.00,15.00,21.00,21.00,21.00,21.00,27.00,27.00,27.00,27.00,33.00,33.00,33.00,33.00,39.00,39.00,39.00,39.00,45.00,45.00,45.00,45.00
A0JNU3,2313035.358,2342343.339,2262457.29,2006323.658,2394318.222,2131418.02,1888647.142,2002550.238,2380250.197,2191785.973,2648094.975,2316918.571,2074719.096,1968527.197,2004396.527,1823548.028,2313035.358,2342343.339,2262457.29,2006323.658,2394318.222,2131418.02,1888647.142,2002550.238,2380250.197,2191785.973,2648094.975,2316918.571,2074719.096,1968527.197,2004396.527,1823548.028
A1A5B6,12768.60832,16216.08338,9777.41225,10021.16786,9090.16359,10611.4742,9463.429197,6667.533287,11428.39835,5702.939546,8431.060191,6273.347416,11886.49778,9539.058539,12164.46595,5242.823991,12768.60832,16216.08338,9777.41225,10021.16786,9090.16359,10611.4742,9463.429197,6667.533287,11428.39835,5702.939546,8431.060191,6273.347416,11886.49778,9539.058539,12164.46595,5242.823991
A1IGU4,47647.82833,36351.10937,42285.18758,44979.03771,48151.79715,41864.76695,36564.33677,34447.25383,38674.91504,53336.14644,38188.92825,27940.78802,41014.07921,38868.67776,36759.73026,45316.53287,47647.82833,36351.10937,42285.18758,44979.03771,48151.79715,41864.76695,36564.33677,34447.25383,38674.91504,53336.14644,38188.92825,27940.78802,41014.07921,38868.67776,36759.73026,45316.53287
A2A432,340897.8149,356408.6662,286597.341,306321.8224,386373.1151,327260.2916,304363.7967,308845.7998,385877.7731,322723.1694,289507.0691,321173.1166,332656.7724,322580.8952,268573.2588,258751.828,340897.8149,356408.6662,286597.341,306321.8224,386373.1151,327260.2916,304363.7967,308845.7998,385877.7731,322723.1694,289507.0691,321173.1166,332656.7724,322580.8952,268573.2588,258751.828
A2A4P0,37794.41539,38206.47524,48209.3121,50902.18206,33811.19622,44350.91949,50890.25476,46175.36885,48372.67415,46741.76399,42958.25862,43405.72461,36190.80241,38141.08023,43669.86355,45385.54364,37794.41539,38206.47524,48209.3121,50902.18206,33811.19622,44350.91949,50890.25476,46175.36885,48372.67415,46741.76399,42958.25862,43405.72461,36190.80241,38141.08023,43669.86355,45385.54364
A2A5R2,1618930.895,1568926.098,1558415.447,1370063.029,1641996.593,1552887.42,1466722.866,1448227.49,1673993.712,1603552.772,1647859.121,1620080.323,1581009.847,1581876.216,1529974.665,1518626.425,1618930.895,1568926.098,1558415.447,1370063.029,1641996.593,1552887.42,1466722.866,1448227.49,1673993.712,1603552.772,1647859.121,1620080.323,1581009.847,1581876.216,1529974.665,1518626.425
A2A6A1,25969.27597,26643.69661,24935.27648,21976.39139,22103.35976,21284.18179,26542.68718,22974.95179,23364.48854,15394.00168,20044.04539,21780.40795,20230.77415,22339.02054,22004.06099,28411.88463,25969.27597,26643.69661,24935.27648,21976.39139,22103.35976,21284.18179,26542.68718,22974.95179,23364.48854,15394.00168,20044.04539,21780.40795,20230.77415,22339.02054,22004.06099,28411.88463
A2A6Q5,148752.5658,126011.6665,76816.80189,93798.25571,145254.1862,114771.9832,72510.66186,90132.37735,133091.6747,115056.764,92230.82224,73611.66916,123949.8535,130635.2288,92039.15898,98773.92224,148752.5658,126011.6665,76816.80189,93798.25571,145254.1862,114771.9832,72510.66186,90132.37735,133091.6747,115056.764,92230.82224,73611.66916,123949.8535,130635.2288,92039.15898,98773.92224
A2A8L5,1499030.57,1498592.874,1293240.484,1399733.768,1447083.663,1405013.358,1331220.038,1225215.123,1582588.554,1539487.58,1490774.377,1296031.759,1492454.912,1395169.495,1235962.648,1321126.52,1499030.57,1498592.874,1293240.484,1399733.768,1447083.663,1405013.358,1331220.038,1225215.123,1582588.554,1539487.58,1490774.377,1296031.759,1492454.912,1395169.495,1235962.648,1321126.52
A2A8U2,73385.92924,58338.68383,51831.33344,79668.97115,47142.82452,76869.77501,61986.07701,67615.87297,98811.95956,71390.63689,78456.62124,54526.24049,53069.59005,70681.12149,59935.28274,62664.79501,73385.92924,58338.68383,51831.33344,79668.97115,47142.82452,76869.77501,61986.07701,67615.87297,98811.95956,71390.63689,78456.62124,54526.24049,53069.59005,70681.12149,59935.28274,62664.79501
A2A8Z1,329356.3659,346240.2612,338772.3823,279238.7143,302491.2942,279419.2651,323334.6708,300475.6722,331651.7811,298559.1127,318003.7576,348879.8501,291831.5093,324133.4078,315244.4077,326379.6718,329356.3659,346240.2612,338772.3823,279238.7143,302491.2942,279419.2651,323334.6708,300475.6722,331651.7811,298559.1127,318003.7576,348879.8501,291831.5093,324133.4078,315244.4077,326379.6718
A2A974,532111.6531,699314.6826,458760.4874,598099.2158,664918.4253,687150.8982,448263.7391,373656.9484,627085.9519,617775.8988,406134.4084,392828.3852,628516.3618,638086.7898,468587.828,667768.3468,532111.6531,699314.6826,458760.4874,598099.2158,664918.4253,687150.8982,448263.7391,373656.9484,627085.9519,617775.8988,406134.4084,392828.3852,628516.3618,638086.7898,468587.828,667768.3468
A2AAE1,27156.91512,28780.1411,42800.35967,33661.97104,34402.89812,33533.10832,36954.00844,47136.96854,38337.10509,31130.16577,59573.82468,37970.72805,28566.18566,32396.54916,36659.07564,30037.41875,27156.91512,28780.1411,42800.35967,33661.97104,34402.89812,33533.10832,36954.00844,47136.96854,38337.10509,31130.16577,59573.82468,37970.72805,28566.18566,32396.54916,36659.07564,30037.41875
A2ADY9,1961718.183,2061289.402,1811417.253,1929454.942,2422256.687,2133743.56,1913116.062,1701692.433,2191130.593,2451074.22,2030140.478,1896573.467,2334242.855,2164859.281,2043862.79,1919392.656,1961718.183,2061289.402,1811417.253,1929454.942,2422256.687,2133743.56,1913116.062,1701692.433,2191130.593,2451074.22,2030140.478,1896573.467,2334242.855,2164859.281,2043862.79,1919392.656
A2AGT5,2128831.667,2140426.762,2123984.954,2244670.038,2137771.565,2258404.77,2211986.907,2393034.566,2230395.661,2331154.917,2161352.338,2118225.513,2211900.791,2232739.276,2095826.67,2230917.821,2128831.667,2140426.762,2123984.954,2244670.038,2137771.565,2258404.77,2211986.907,2393034.566,2230395.661,2331154.917,2161352.338,2118225.513,2211900.791,2232739.276,2095826.67,2230917.821
A2AHC3,57937.26099,64768.5183,76255.98248,76451.62022,71494.81196,72630.99462,103660.3251,76961.29226,66723.05739,81784.05902,82443.35359,81023.73686,105085.3904,107784.6805,81305.29098,88076.28066,57937.26099,64768.5183,76255.98248,76451.62022,71494.81196,72630.99462,103660.3251,76961.29226,66723.05739,81784.05902,82443.35359,81023.73686,105085.3904,107784.6805,81305.29098,88076.28066
